"","site_date_hour","call_rate","n_call","rec_time","hour","month","year","site","date_hour","temp","HR","rain","day","date","moon.date","moonlight","date_hour_min","hour_diff","rain_24","rain_48","prev_temp"
"5401","SUKIA_20191019_000000",24.3333333333333,73,20,0,10,2019,"SUKIA","20191019-0",21.5,96.4016666666667,0,19,2019-10-19,2019-10-19,0.702679603724587,2019-10-19,1278,1.28166666666667,0.00166666666666667,24.7808666666667
"5402","SUKIA_20191019_010000",22.6666666666667,68,20,1,10,2019,"SUKIA","20191019-1",21.86,97.9716666666667,0,19,2019-10-19,2019-10-19,0.702679603724587,2019-10-19 01:00:00,1279,1.28166666666667,0.00166666666666667,24.7752
"5403","SUKIA_20191019_020000",14,42,20,2,10,2019,"SUKIA","20191019-2",21.6516666666667,97.4216666666667,0,19,2019-10-19,2019-10-19,0.702679603724587,2019-10-19 02:00:00,1280,1.28166666666667,0.00166666666666667,24.7884666666667
"5404","SUKIA_20191019_030000",11.6666666666667,35,20,3,10,2019,"SUKIA","20191019-3",21.62,96.095,0,19,2019-10-19,2019-10-19,0.702679603724587,2019-10-19 03:00:00,1281,1.28166666666667,0.00166666666666667,24.7847333333333
"5405","SUKIA_20191019_040000",7.66666666666667,23,20,4,10,2019,"SUKIA","20191019-4",21.5916666666667,94.36,0,19,2019-10-19,2019-10-19,0.702679603724587,2019-10-19 04:00:00,1282,1.28166666666667,0.00166666666666667,24.7724
"5407","SUKIA_20191019_180000",17,51,20,18,10,2019,"SUKIA","20191019-18",27.81,73.255,0,19,2019-10-19,2019-10-20,0.601589240214821,2019-10-19 18:00:00,1296,1.28166666666667,0.00166666666666667,24.9393356321839
"5408","SUKIA_20191019_190000",23.3333333333333,70,20,19,10,2019,"SUKIA","20191019-19",27.5166666666667,75.8366666666667,0,19,2019-10-19,2019-10-20,0.601589240214821,2019-10-19 19:00:00,1297,1.28166666666667,0.00166666666666667,24.8452022988506
"5409","SUKIA_20191019_200000",4,12,20,20,10,2019,"SUKIA","20191019-20",26.6933333333333,79.9516666666667,0,19,2019-10-19,2019-10-20,0.601589240214821,2019-10-19 20:00:00,1298,1.28166666666667,0.00166666666666667,24.7082689655172
"5410","SUKIA_20191019_210000",35.6666666666667,107,20,21,10,2019,"SUKIA","20191019-21",26.29,83.7133333333333,0,19,2019-10-19,2019-10-20,0.601589240214821,2019-10-19 21:00:00,1299,1.28166666666667,0.00166666666666667,24.5637356321839
"5411","SUKIA_20191019_220000",49,147,20,22,10,2019,"SUKIA","20191019-22",25.7283333333333,88.0083333333333,0,19,2019-10-19,2019-10-20,0.601589240214821,2019-10-19 22:00:00,1300,1.28166666666667,0.00166666666666667,24.4295356321839
"5412","SUKIA_20191019_230000",37,111,20,23,10,2019,"SUKIA","20191019-23",24.4116666666667,93.98,0.00666666666666667,19,2019-10-19,2019-10-20,0.601589240214821,2019-10-19 23:00:00,1301,1.28166666666667,0.00166666666666667,24.3068689655172
"5413","SUKIA_20191020_000000",10,30,20,0,10,2019,"SUKIA","20191020-0",23.3,95.5333333333333,0.165,20,2019-10-20,2019-10-20,0.601589240214821,2019-10-20,1302,0.00666666666666667,1.28166666666667,24.2056022988506
"5414","SUKIA_20191020_010000",10.3333333333333,31,20,1,10,2019,"SUKIA","20191020-1",22.7666666666667,97.3116666666667,0.813333333333333,20,2019-10-20,2019-10-20,0.601589240214821,2019-10-20 01:00:00,1303,0.00666666666666667,1.28166666666667,24.1412689655172
"5415","SUKIA_20191020_020000",10.3333333333333,31,20,2,10,2019,"SUKIA","20191020-2",21.6233333333333,95.115,1.13166666666667,20,2019-10-20,2019-10-20,0.601589240214821,2019-10-20 02:00:00,1304,0.00666666666666667,1.28166666666667,24.0816022988506
"5416","SUKIA_20191020_030000",8,24,20,3,10,2019,"SUKIA","20191020-3",21.98,97.6283333333333,0.0116666666666667,20,2019-10-20,2019-10-20,0.601589240214821,2019-10-20 03:00:00,1305,0.00666666666666667,1.28166666666667,24.0309356321839
"5417","SUKIA_20191020_040000",27,81,20,4,10,2019,"SUKIA","20191020-4",21.7033333333333,96.96,0,20,2019-10-20,2019-10-20,0.601589240214821,2019-10-20 04:00:00,1306,0.00666666666666667,1.28166666666667,23.9862022988506
"5419","SUKIA_20191020_180000",13.6666666666667,41,20,18,10,2019,"SUKIA","20191020-18",25.895,87.025,0.0483333333333333,20,2019-10-20,2019-10-21,0.495917202316867,2019-10-20 18:00:00,1320,0.00666666666666667,1.28166666666667,23.9828666666667
"5420","SUKIA_20191020_190000",29.3333333333333,88,20,19,10,2019,"SUKIA","20191020-19",25.2016666666667,90.0533333333333,0.00166666666666667,20,2019-10-20,2019-10-21,0.495917202316867,2019-10-20 19:00:00,1321,0.00666666666666667,1.28166666666667,23.9524666666667
"5421","SUKIA_20191020_200000",42,126,20,20,10,2019,"SUKIA","20191020-20",23.755,93.9183333333333,0.788333333333333,20,2019-10-20,2019-10-21,0.495917202316867,2019-10-20 20:00:00,1322,0.00666666666666667,1.28166666666667,23.9637333333333
"5422","SUKIA_20191020_210000",47.3333333333333,142,20,21,10,2019,"SUKIA","20191020-21",22.1483333333333,97.3816666666667,3.74666666666667,20,2019-10-20,2019-10-21,0.495917202316867,2019-10-20 21:00:00,1323,0.00666666666666667,1.28166666666667,24.1018666666667
"5423","SUKIA_20191020_220000",23.3333333333333,70,20,22,10,2019,"SUKIA","20191020-22",22.2116666666667,97.6683333333333,0.095,20,2019-10-20,2019-10-21,0.495917202316867,2019-10-20 22:00:00,1324,0.00666666666666667,1.28166666666667,24.2278666666667
"5424","SUKIA_20191020_230000",27.3333333333333,82,20,23,10,2019,"SUKIA","20191020-23",21.835,97.4966666666667,0.0766666666666667,20,2019-10-20,2019-10-21,0.495917202316867,2019-10-20 23:00:00,1325,0.00666666666666667,1.28166666666667,24.3050666666667
"5425","SUKIA_20191021_000000",25.3333333333333,76,20,0,10,2019,"SUKIA","20191021-0",21.4366666666667,97.1933333333333,0.0616666666666667,21,2019-10-21,2019-10-21,0.495917202316867,2019-10-21,1326,7.84166666666667,0.00666666666666667,24.3564666666667
"5426","SUKIA_20191021_010000",5.66666666666667,17,20,1,10,2019,"SUKIA","20191021-1",21.4766666666667,95.75,0.00166666666666667,21,2019-10-21,2019-10-21,0.495917202316867,2019-10-21 01:00:00,1327,7.84166666666667,0.00666666666666667,24.4071333333333
"5427","SUKIA_20191021_020000",13,39,20,2,10,2019,"SUKIA","20191021-2",22.0916666666667,91.925,0,21,2019-10-21,2019-10-21,0.495917202316867,2019-10-21 02:00:00,1328,7.84166666666667,0.00666666666666667,24.3976666666667
"5428","SUKIA_20191021_030000",3.33333333333333,10,20,3,10,2019,"SUKIA","20191021-3",21.7383333333333,94.6016666666667,0,21,2019-10-21,2019-10-21,0.495917202316867,2019-10-21 03:00:00,1329,7.84166666666667,0.00666666666666667,24.4108
"5429","SUKIA_20191021_040000",24.3333333333333,73,20,4,10,2019,"SUKIA","20191021-4",22.4516666666667,89.4416666666667,0,21,2019-10-21,2019-10-21,0.495917202316867,2019-10-21 04:00:00,1330,7.84166666666667,0.00666666666666667,24.4141333333333
"5431","SUKIA_20191021_180000",25,75,20,18,10,2019,"SUKIA","20191021-18",27.1316666666667,81.365,0,21,2019-10-21,2019-10-22,0.390429298580625,2019-10-21 18:00:00,1344,7.84166666666667,0.00666666666666667,24.4320666666667
"5432","SUKIA_20191021_190000",29.6666666666667,89,20,19,10,2019,"SUKIA","20191021-19",25.1316666666667,88.5916666666667,0.315,21,2019-10-21,2019-10-22,0.390429298580625,2019-10-21 19:00:00,1345,7.84166666666667,0.00666666666666667,24.3277333333333
"5433","SUKIA_20191021_200000",20.6666666666667,62,20,20,10,2019,"SUKIA","20191021-20",23.4766666666667,96.8816666666667,0.811666666666667,21,2019-10-21,2019-10-22,0.390429298580625,2019-10-21 20:00:00,1346,7.84166666666667,0.00666666666666667,24.1772666666667
"5434","SUKIA_20191021_210000",38.3333333333333,115,20,21,10,2019,"SUKIA","20191021-21",23.125,96.5816666666667,0.0183333333333333,21,2019-10-21,2019-10-22,0.390429298580625,2019-10-21 21:00:00,1347,7.84166666666667,0.00666666666666667,23.9954666666667
"5435","SUKIA_20191021_220000",22.3333333333333,67,20,22,10,2019,"SUKIA","20191021-22",22.3116666666667,97.3066666666667,0,21,2019-10-21,2019-10-22,0.390429298580625,2019-10-21 22:00:00,1348,7.84166666666667,0.00666666666666667,23.8323333333333
"5436","SUKIA_20191021_230000",20,60,20,23,10,2019,"SUKIA","20191021-23",22.0583333333333,97.195,0.00333333333333333,21,2019-10-21,2019-10-22,0.390429298580625,2019-10-21 23:00:00,1349,7.84166666666667,0.00666666666666667,23.6766
"5437","SUKIA_20191022_000000",15,45,20,0,10,2019,"SUKIA","20191022-0",22,95.3483333333333,0,22,2019-10-22,2019-10-22,0.390429298580625,2019-10-22,1350,1.21166666666667,7.84166666666667,23.5576
"5438","SUKIA_20191022_010000",3.33333333333333,10,20,1,10,2019,"SUKIA","20191022-1",22.1833333333333,91.8716666666667,0,22,2019-10-22,2019-10-22,0.390429298580625,2019-10-22 01:00:00,1351,1.21166666666667,7.84166666666667,23.4846666666667
"5439","SUKIA_20191022_020000",4.66666666666667,14,20,2,10,2019,"SUKIA","20191022-2",22.6516666666667,87.8683333333333,0,22,2019-10-22,2019-10-22,0.390429298580625,2019-10-22 02:00:00,1352,1.21166666666667,7.84166666666667,23.4576666666667
"5440","SUKIA_20191022_030000",11.3333333333333,34,20,3,10,2019,"SUKIA","20191022-3",22.8416666666667,86.345,0,22,2019-10-22,2019-10-22,0.390429298580625,2019-10-22 03:00:00,1353,1.21166666666667,7.84166666666667,23.4622666666667
"5441","SUKIA_20191022_040000",2.66666666666667,8,20,4,10,2019,"SUKIA","20191022-4",23.1266666666667,85.1416666666667,0,22,2019-10-22,2019-10-22,0.390429298580625,2019-10-22 04:00:00,1354,1.21166666666667,7.84166666666667,23.4811333333333
"5443","SUKIA_20191022_180000",20.6666666666667,62,20,18,10,2019,"SUKIA","20191022-18",28.2666666666667,74.5916666666667,0,22,2019-10-22,2019-10-23,0.289883033105661,2019-10-22 18:00:00,1368,1.21166666666667,7.84166666666667,23.5628965517241
"5444","SUKIA_20191022_190000",20.6666666666667,62,20,19,10,2019,"SUKIA","20191022-19",27.6083333333333,78.2733333333333,0,22,2019-10-22,2019-10-23,0.289883033105661,2019-10-22 19:00:00,1369,1.21166666666667,7.84166666666667,23.5323632183908
"5445","SUKIA_20191022_200000",29,87,20,20,10,2019,"SUKIA","20191022-20",26.6683333333333,82.9716666666667,0,22,2019-10-22,2019-10-23,0.289883033105661,2019-10-22 20:00:00,1370,1.21166666666667,7.84166666666667,23.4633632183908
"5446","SUKIA_20191022_210000",28,84,20,21,10,2019,"SUKIA","20191022-21",25.5933333333333,85.0083333333333,0.398333333333333,22,2019-10-22,2019-10-23,0.289883033105661,2019-10-22 21:00:00,1371,1.21166666666667,7.84166666666667,23.4381632183908
"5447","SUKIA_20191022_220000",33,99,20,22,10,2019,"SUKIA","20191022-22",22.22,94.04,0.0116666666666667,22,2019-10-22,2019-10-23,0.289883033105661,2019-10-22 22:00:00,1372,1.21166666666667,7.84166666666667,23.4446965517241
"5448","SUKIA_20191022_230000",8,24,20,23,10,2019,"SUKIA","20191022-23",22.7033333333333,95.5966666666667,0,22,2019-10-22,2019-10-23,0.289883033105661,2019-10-22 23:00:00,1373,1.21166666666667,7.84166666666667,23.4385632183908
"5449","SUKIA_20191023_000000",8.66666666666667,26,20,0,10,2019,"SUKIA","20191023-0",22.6033333333333,96.16,0,23,2019-10-23,2019-10-23,0.289883033105661,2019-10-23,1374,0.41,1.21166666666667,23.4451632183908
"5450","SUKIA_20191023_010000",8.33333333333333,25,20,1,10,2019,"SUKIA","20191023-1",22.67,97.2616666666667,0,23,2019-10-23,2019-10-23,0.289883033105661,2019-10-23 01:00:00,1375,0.41,1.21166666666667,23.4750298850575
"5451","SUKIA_20191023_020000",4.33333333333333,13,20,2,10,2019,"SUKIA","20191023-2",22.55,97.5733333333333,0,23,2019-10-23,2019-10-23,0.289883033105661,2019-10-23 02:00:00,1376,0.41,1.21166666666667,23.5220298850575
"5452","SUKIA_20191023_030000",5.66666666666667,17,20,3,10,2019,"SUKIA","20191023-3",22.515,95.0066666666667,0,23,2019-10-23,2019-10-23,0.289883033105661,2019-10-23 03:00:00,1377,0.41,1.21166666666667,23.5520298850575
"5453","SUKIA_20191023_040000",10.6666666666667,32,20,4,10,2019,"SUKIA","20191023-4",22.5666666666667,92.3216666666667,0,23,2019-10-23,2019-10-23,0.289883033105661,2019-10-23 04:00:00,1378,0.41,1.21166666666667,23.6075632183908
"5455","SUKIA_20191023_180000",25,75,20,18,10,2019,"SUKIA","20191023-18",28.21,74.725,0,23,2019-10-23,2019-10-24,0.198813042123028,2019-10-23 18:00:00,1392,0.41,1.21166666666667,24.4564666666667
"5456","SUKIA_20191023_190000",26,78,20,19,10,2019,"SUKIA","20191023-19",27.4133333333333,79.4,0,23,2019-10-23,2019-10-24,0.198813042123028,2019-10-23 19:00:00,1393,0.41,1.21166666666667,24.4755333333333
"5457","SUKIA_20191023_200000",33,99,20,20,10,2019,"SUKIA","20191023-20",27.2083333333333,78.3483333333333,0,23,2019-10-23,2019-10-24,0.198813042123028,2019-10-23 20:00:00,1394,0.41,1.21166666666667,24.537
"5458","SUKIA_20191023_210000",44,132,20,21,10,2019,"SUKIA","20191023-21",26.215,81.2916666666667,0,23,2019-10-23,2019-10-24,0.198813042123028,2019-10-23 21:00:00,1395,0.41,1.21166666666667,24.6216666666667
"5459","SUKIA_20191023_220000",37,111,20,22,10,2019,"SUKIA","20191023-22",25.4233333333333,85.705,0,23,2019-10-23,2019-10-24,0.198813042123028,2019-10-23 22:00:00,1396,0.41,1.21166666666667,24.5854666666667
"5460","SUKIA_20191023_230000",11,33,20,23,10,2019,"SUKIA","20191023-23",24.1033333333333,92.13,0,23,2019-10-23,2019-10-24,0.198813042123028,2019-10-23 23:00:00,1397,0.41,1.21166666666667,24.6011333333333
"5461","SUKIA_20191024_000000",5.66666666666667,17,20,0,10,2019,"SUKIA","20191024-0",23.7966666666667,92.0316666666667,0,24,2019-10-24,2019-10-24,0.198813042123028,2019-10-24,1398,0,0.41,24.6229333333333
"5462","SUKIA_20191024_010000",7.33333333333333,22,20,1,10,2019,"SUKIA","20191024-1",23.495,92.6883333333333,0,24,2019-10-24,2019-10-24,0.198813042123028,2019-10-24 01:00:00,1399,0,0.41,24.6497333333333
"5463","SUKIA_20191024_020000",1.66666666666667,5,20,2,10,2019,"SUKIA","20191024-2",23.2616666666667,93.8166666666667,0,24,2019-10-24,2019-10-24,0.198813042123028,2019-10-24 02:00:00,1400,0,0.41,24.6644
"5464","SUKIA_20191024_030000",1.66666666666667,5,20,3,10,2019,"SUKIA","20191024-3",23.1083333333333,94.6416666666667,0,24,2019-10-24,2019-10-24,0.198813042123028,2019-10-24 03:00:00,1401,0,0.41,24.6589333333333
"5465","SUKIA_20191024_040000",1,3,20,4,10,2019,"SUKIA","20191024-4",22.93,95.9416666666667,0,24,2019-10-24,2019-10-24,0.198813042123028,2019-10-24 04:00:00,1402,0,0.41,24.6479333333333
"5467","SUKIA_20191024_180000",11.6666666666667,35,20,18,10,2019,"SUKIA","20191024-18",26.68,82.9016666666667,0,24,2019-10-24,2019-10-25,0.121326581916376,2019-10-24 18:00:00,1416,0,0.41,24.3974666666667
"5468","SUKIA_20191024_190000",26.3333333333333,79,20,19,10,2019,"SUKIA","20191024-19",26.7116666666667,83.9516666666667,0,24,2019-10-24,2019-10-25,0.121326581916376,2019-10-24 19:00:00,1417,0,0.41,24.3633333333333
"5469","SUKIA_20191024_200000",26,78,20,20,10,2019,"SUKIA","20191024-20",26.0016666666667,84.9533333333333,0,24,2019-10-24,2019-10-25,0.121326581916376,2019-10-24 20:00:00,1418,0,0.41,24.3473333333333
"5470","SUKIA_20191024_210000",18.6666666666667,56,20,21,10,2019,"SUKIA","20191024-21",24.3433333333333,93.0066666666667,0,24,2019-10-24,2019-10-25,0.121326581916376,2019-10-24 21:00:00,1419,0,0.41,24.3292
"5471","SUKIA_20191024_220000",12.6666666666667,38,20,22,10,2019,"SUKIA","20191024-22",23.885,94.0633333333333,0,24,2019-10-24,2019-10-25,0.121326581916376,2019-10-24 22:00:00,1420,0,0.41,24.3224
"5472","SUKIA_20191024_230000",4,12,20,23,10,2019,"SUKIA","20191024-23",23.435,95.195,0,24,2019-10-24,2019-10-25,0.121326581916376,2019-10-24 23:00:00,1421,0,0.41,24.3977333333333
"5473","SUKIA_20191025_000000",4.66666666666667,14,20,0,10,2019,"SUKIA","20191025-0",22.7783333333333,95.5183333333333,0,25,2019-10-25,2019-10-25,0.121326581916376,2019-10-25,1422,0,0,24.4414666666667
"5474","SUKIA_20191025_010000",7.33333333333333,22,20,1,10,2019,"SUKIA","20191025-1",22.68,96.9466666666667,0,25,2019-10-25,2019-10-25,0.121326581916376,2019-10-25 01:00:00,1423,0,0,24.4771333333333
"5475","SUKIA_20191025_020000",3.66666666666667,11,20,2,10,2019,"SUKIA","20191025-2",22.4366666666667,96.3016666666667,0,25,2019-10-25,2019-10-25,0.121326581916376,2019-10-25 02:00:00,1424,0,0,24.5008
"5476","SUKIA_20191025_030000",0.666666666666667,2,20,3,10,2019,"SUKIA","20191025-3",22.7783333333333,94.0616666666667,0,25,2019-10-25,2019-10-25,0.121326581916376,2019-10-25 03:00:00,1425,0,0,24.5231333333333
"5477","SUKIA_20191025_040000",0.333333333333333,1,20,4,10,2019,"SUKIA","20191025-4",23.0293103448276,87.4224137931034,0,25,2019-10-25,2019-10-25,0.121326581916376,2019-10-25 04:00:00,1426,0,0,24.5397333333333
"5479","SUKIA_20191025_180000",10.6666666666667,32,20,18,10,2019,"SUKIA","20191025-18",26.9533333333333,79.82,0,25,2019-10-25,2019-10-26,0.0609182915773664,2019-10-25 18:00:00,1440,0,0,24.4336
"5480","SUKIA_20191025_190000",27,81,20,19,10,2019,"SUKIA","20191025-19",25.285,86.91,0.58,25,2019-10-25,2019-10-26,0.0609182915773664,2019-10-25 19:00:00,1441,0,0,24.3736666666667
"5481","SUKIA_20191025_200000",31.6666666666667,95,20,20,10,2019,"SUKIA","20191025-20",23.2266666666667,94.5416666666667,0.325,25,2019-10-25,2019-10-26,0.0609182915773664,2019-10-25 20:00:00,1442,0,0,24.3172
"5482","SUKIA_20191025_210000",27.6666666666667,83,20,21,10,2019,"SUKIA","20191025-21",22.6066666666667,92.7166666666667,0.00333333333333333,25,2019-10-25,2019-10-26,0.0609182915773664,2019-10-25 21:00:00,1443,0,0,24.2026
"5483","SUKIA_20191025_220000",21,63,20,22,10,2019,"SUKIA","20191025-22",22.9516666666667,92.9133333333333,0,25,2019-10-25,2019-10-26,0.0609182915773664,2019-10-25 22:00:00,1444,0,0,24.1094
"5484","SUKIA_20191025_230000",5.66666666666667,17,20,23,10,2019,"SUKIA","20191025-23",22.2516666666667,95.7,0.0633333333333333,25,2019-10-25,2019-10-26,0.0609182915773664,2019-10-25 23:00:00,1445,0,0,24.0298666666667
"5485","SUKIA_20191026_000000",3.33333333333333,10,20,0,10,2019,"SUKIA","20191026-0",21.7166666666667,95.5066666666667,0.113333333333333,26,2019-10-26,2019-10-26,0.0609182915773664,2019-10-26,1446,0.971666666666667,0,23.9768666666667
"5486","SUKIA_20191026_010000",2.66666666666667,8,20,1,10,2019,"SUKIA","20191026-1",21.5833333333333,94.72,0.00333333333333333,26,2019-10-26,2019-10-26,0.0609182915773664,2019-10-26 01:00:00,1447,0.971666666666667,0,23.9322
"5487","SUKIA_20191026_020000",0.666666666666667,2,20,2,10,2019,"SUKIA","20191026-2",21.6333333333333,91.6,0.00666666666666667,26,2019-10-26,2019-10-26,0.0609182915773664,2019-10-26 02:00:00,1448,0.971666666666667,0,23.8898666666667
"5488","SUKIA_20191026_030000",0.333333333333333,1,20,3,10,2019,"SUKIA","20191026-3",22.565,84.0266666666667,0,26,2019-10-26,2019-10-26,0.0609182915773664,2019-10-26 03:00:00,1449,0.971666666666667,0,23.8705333333333
"5489","SUKIA_20191026_040000",3.33333333333333,10,20,4,10,2019,"SUKIA","20191026-4",23.0366666666667,81.95,0.00666666666666667,26,2019-10-26,2019-10-26,0.0609182915773664,2019-10-26 04:00:00,1450,0.971666666666667,0,23.8673724137931
"5491","SUKIA_20191026_180000",13.3333333333333,40,20,18,10,2019,"SUKIA","20191026-18",27.02,79.9433333333333,0.00833333333333333,26,2019-10-26,2019-10-27,0.0203125847949117,2019-10-26 18:00:00,1464,0.971666666666667,0,24.4021057471264
"5492","SUKIA_20191026_190000",15.3333333333333,46,20,19,10,2019,"SUKIA","20191026-19",25.1116666666667,91.5566666666667,0.108333333333333,26,2019-10-26,2019-10-27,0.0203125847949117,2019-10-26 19:00:00,1465,0.971666666666667,0,24.3463057471264
"5493","SUKIA_20191026_200000",25.6666666666667,77,20,20,10,2019,"SUKIA","20191026-20",24.265,95.6266666666667,0.0433333333333333,26,2019-10-26,2019-10-27,0.0203125847949117,2019-10-26 20:00:00,1466,0.971666666666667,0,24.2069057471264
"5494","SUKIA_20191026_210000",21.3333333333333,64,20,21,10,2019,"SUKIA","20191026-21",23.8466666666667,96.39,0.725,26,2019-10-26,2019-10-27,0.0203125847949117,2019-10-26 21:00:00,1467,0.971666666666667,0,24.0711057471264
"5495","SUKIA_20191026_220000",20.3333333333333,61,20,22,10,2019,"SUKIA","20191026-22",22.58,96.7066666666667,2.04833333333333,26,2019-10-26,2019-10-27,0.0203125847949117,2019-10-26 22:00:00,1468,0.971666666666667,0,24.0154390804598
"5496","SUKIA_20191026_230000",16.3333333333333,49,20,23,10,2019,"SUKIA","20191026-23",21.655,97.455,0.415,26,2019-10-26,2019-10-27,0.0203125847949117,2019-10-26 23:00:00,1469,0.971666666666667,0,23.9501057471264
"5497","SUKIA_20191027_000000",4.66666666666667,14,20,0,10,2019,"SUKIA","20191027-0",21.3283333333333,97.4883333333333,0.196666666666667,27,2019-10-27,2019-10-27,0.0203125847949117,2019-10-27,1470,3.47833333333333,0.971666666666667,23.8813724137931
"5498","SUKIA_20191027_010000",5,15,20,1,10,2019,"SUKIA","20191027-1",21.2416666666667,96.3533333333333,0,27,2019-10-27,2019-10-27,0.0203125847949117,2019-10-27 01:00:00,1471,3.47833333333333,0.971666666666667,23.8335724137931
"5499","SUKIA_20191027_020000",2.66666666666667,8,20,2,10,2019,"SUKIA","20191027-2",21.5116666666667,92.86,0,27,2019-10-27,2019-10-27,0.0203125847949117,2019-10-27 02:00:00,1472,3.47833333333333,0.971666666666667,23.7917057471264
"5500","SUKIA_20191027_030000",9.33333333333333,28,20,3,10,2019,"SUKIA","20191027-3",21.8866666666667,89.935,0,27,2019-10-27,2019-10-27,0.0203125847949117,2019-10-27 03:00:00,1473,3.47833333333333,0.971666666666667,23.7968390804598
"5501","SUKIA_20191027_040000",9,27,20,4,10,2019,"SUKIA","20191027-4",23.0883333333333,84.0083333333333,0,27,2019-10-27,2019-10-27,0.0203125847949117,2019-10-27 04:00:00,1474,3.47833333333333,0.971666666666667,23.8071724137931
"5503","SUKIA_20191027_180000",24.6666666666667,74,20,18,10,2019,"SUKIA","20191027-18",27.7766666666667,75.0883333333333,0,27,2019-10-27,2019-10-28,0.0013407788068085,2019-10-27 18:00:00,1488,3.47833333333333,0.971666666666667,24.0856282485876
"5504","SUKIA_20191027_190000",31.6666666666667,95,20,19,10,2019,"SUKIA","20191027-19",26.59,80.965,0,27,2019-10-27,2019-10-28,0.0013407788068085,2019-10-27 19:00:00,1489,3.47833333333333,0.971666666666667,24.0119615819209
"5505","SUKIA_20191027_200000",21.3333333333333,64,20,20,10,2019,"SUKIA","20191027-20",26.1783333333333,83.6016666666667,0,27,2019-10-27,2019-10-28,0.0013407788068085,2019-10-27 20:00:00,1490,3.47833333333333,0.971666666666667,23.9711615819209
"5506","SUKIA_20191027_210000",33,99,20,21,10,2019,"SUKIA","20191027-21",25.4183333333333,88.8066666666667,0,27,2019-10-27,2019-10-28,0.0013407788068085,2019-10-27 21:00:00,1491,3.47833333333333,0.971666666666667,23.9959615819209
"5507","SUKIA_20191027_220000",25.6666666666667,77,20,22,10,2019,"SUKIA","20191027-22",24.4516666666667,92.7483333333333,0,27,2019-10-27,2019-10-28,0.0013407788068085,2019-10-27 22:00:00,1492,3.47833333333333,0.971666666666667,23.9948949152542
"5508","SUKIA_20191027_230000",25,75,20,23,10,2019,"SUKIA","20191027-23",23.6083333333333,95.72,0,27,2019-10-27,2019-10-28,0.0013407788068085,2019-10-27 23:00:00,1493,3.47833333333333,0.971666666666667,23.9430282485876
"5509","SUKIA_20191028_000000",6.66666666666667,20,20,0,10,2019,"SUKIA","20191028-0",23.205,97.4633333333333,0,28,2019-10-28,2019-10-28,0.0013407788068085,2019-10-28,1494,0.196666666666667,3.47833333333333,23.9060949152542
"5510","SUKIA_20191028_010000",11,33,20,1,10,2019,"SUKIA","20191028-1",23.0133333333333,97.3766666666667,0,28,2019-10-28,2019-10-28,0.0013407788068085,2019-10-28 01:00:00,1495,0.196666666666667,3.47833333333333,23.8870949152542
"5511","SUKIA_20191028_020000",14.6666666666667,44,20,2,10,2019,"SUKIA","20191028-2",22.9433333333333,95.92,0,28,2019-10-28,2019-10-28,0.0013407788068085,2019-10-28 02:00:00,1496,0.196666666666667,3.47833333333333,23.8842282485876
"5512","SUKIA_20191028_030000",14,42,20,3,10,2019,"SUKIA","20191028-3",22.69,97.3583333333333,0,28,2019-10-28,2019-10-28,0.0013407788068085,2019-10-28 03:00:00,1497,0.196666666666667,3.47833333333333,23.8943615819209
"5513","SUKIA_20191028_040000",23,69,20,4,10,2019,"SUKIA","20191028-4",22.8166666666667,95.1716666666667,0,28,2019-10-28,2019-10-28,0.0013407788068085,2019-10-28 04:00:00,1498,0.196666666666667,3.47833333333333,23.9152949152542
"5515","SUKIA_20191028_180000",28.6666666666667,86,20,18,10,2019,"SUKIA","20191028-18",26.8466666666667,85.8283333333333,0,28,2019-10-28,2019-10-29,0.00485850199856597,2019-10-28 18:00:00,1512,0.196666666666667,3.47833333333333,24.1299333333333
"5516","SUKIA_20191028_190000",40.6666666666667,122,20,19,10,2019,"SUKIA","20191028-19",26.36,87.4733333333333,0.0116666666666667,28,2019-10-28,2019-10-29,0.00485850199856597,2019-10-28 19:00:00,1513,0.196666666666667,3.47833333333333,24.1127333333333
"5517","SUKIA_20191028_200000",47.3333333333333,142,20,20,10,2019,"SUKIA","20191028-20",25.845,90.0833333333333,0.121666666666667,28,2019-10-28,2019-10-29,0.00485850199856597,2019-10-28 20:00:00,1514,0.196666666666667,3.47833333333333,24.1554
"5518","SUKIA_20191028_210000",47.6666666666667,143,20,21,10,2019,"SUKIA","20191028-21",25.0533333333333,93.4683333333333,0.00333333333333333,28,2019-10-28,2019-10-29,0.00485850199856597,2019-10-28 21:00:00,1515,0.196666666666667,3.47833333333333,24.2015333333333
"5519","SUKIA_20191028_220000",42,126,20,22,10,2019,"SUKIA","20191028-22",24.5283333333333,94.9783333333333,0,28,2019-10-28,2019-10-29,0.00485850199856597,2019-10-28 22:00:00,1516,0.196666666666667,3.47833333333333,24.2257333333333
"5520","SUKIA_20191028_230000",19,57,20,23,10,2019,"SUKIA","20191028-23",23.58,97.5533333333333,0,28,2019-10-28,2019-10-29,0.00485850199856597,2019-10-28 23:00:00,1517,0.196666666666667,3.47833333333333,24.2668666666667
"5521","SUKIA_20191029_000000",13,39,20,0,10,2019,"SUKIA","20191029-0",23.2716666666667,98.04,0,29,2019-10-29,2019-10-29,0.00485850199856597,2019-10-29,1518,0.193333333333333,0.196666666666667,24.3288666666667
