Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	template	scores	detection.class	reference.row	overlap	pred.class	old.selec
45.1160814997072	45.1738626927072	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	45.1160814997072	12	Spectrogram 1	1	mean.PC1-1	0.628363108041695	true.positive	71	0.555259511444213	true.positive	120
49.989093136923	50.0468743299231	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	49.989093136923	13	Spectrogram 1	1	mean.PC1-1	0.757098525342374	true.positive	72	0.832857253984724	true.positive	132
51.1133665360807	51.1711477290807	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	51.1133665360807	14	Spectrogram 1	1	mean.PC1-1	0.478567826992263	true.positive	9	0.499363088094789	true.positive	137
59.6620212367966	59.7198024297966	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	59.6620212367966	15	Spectrogram 1	1	mean.PC1-1	0.479998159382051	true.positive	11	0.403765350662335	true.positive	152
79.8641351956544	79.9219163886545	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	79.8641351956544	16	Spectrogram 1	1	mean.PC1-1	0.462576273748439	true.positive (split)	73	0.726350520574434	true.positive	174
94.0411183373547	94.0988995303547	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	94.0411183373547	17	Spectrogram 1	1	mean.PC1-1	0.575923711391457	true.positive	12	0.797164881180279	true.positive	194
101.92495502185	101.98273621485	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	101.92495502185	18	Spectrogram 1	1	mean.PC1-1	0.73076284126484	true.positive	74	1.03397839289618	true.positive	203
108.858554437089	108.916335630089	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	108.858554437089	19	Spectrogram 1	1	mean.PC1-1	0.440277112043148	true.positive	14	0.972613285813529	true.positive	234
111.737112025644	111.794893218644	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	111.737112025644	20	Spectrogram 1	1	mean.PC1-1	0.451241372233519	true.positive	15	0.8031053120633	true.positive	236
111.987724052701	112.045505245701	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	111.987724052701	21	Spectrogram 1	1	mean.PC1-1	0.657283281916069	true.positive	16	0.833867451112282	true.positive	239
112.081703562847	112.139484755848	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	112.081703562847	22	Spectrogram 1	1	mean.PC1-1	0.453771091072497	false.positive	NA	NA	true.positive	240
115.781711684534	115.839492877534	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	115.781711684534	23	Spectrogram 1	1	mean.PC1-1	0.668536336379846	true.positive	18	0.987414090516224	true.positive	259
119.422547522053	119.480328715053	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	119.422547522053	24	Spectrogram 1	1	mean.PC1-1	0.492842798227714	true.positive (split)	20	0.765234690530704	true.positive	274
120.717376328514	120.775157521514	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	120.717376328514	25	Spectrogram 1	1	mean.PC1-1	0.503910983032669	true.positive	21	0.780466660116381	true.positive	275
123.884833892704	123.942615085704	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	123.884833892704	26	Spectrogram 1	1	mean.PC1-1	0.526174280406359	true.positive	22	0.952739936085956	true.positive	292
127.396882994097	127.454664187097	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	127.396882994097	27	Spectrogram 1	1	mean.PC1-1	0.482549256748127	true.positive	23	0.743146569184039	true.positive	294
128.200929914238	128.258711107238	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	128.200929914238	28	Spectrogram 1	1	mean.PC1-1	0.440787922159072	true.positive	24	0.739289779053292	true.positive	299
130.741857410786	130.799638603786	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	130.741857410786	29	Spectrogram 1	1	mean.PC1-1	0.476251375622363	true.positive	26	0.879575151723087	true.positive	303
133.317592133315	133.375373326315	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	133.317592133315	30	Spectrogram 1	1	mean.PC1-1	0.722960917583193	true.positive	27	0.978455682035742	true.positive	305
134.807341405264	134.865122598264	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	134.807341405264	31	Spectrogram 1	1	mean.PC1-1	0.609748955569066	true.positive	28	0.867450834680376	true.positive	308
136.02211359197	136.07989478497	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	136.02211359197	32	Spectrogram 1	1	mean.PC1-1	0.745169410190761	true.positive	29	0.904962918658849	true.positive	313
138.486465191362	138.544246384362	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	138.486465191362	33	Spectrogram 1	1	mean.PC1-1	0.558839142043988	true.positive	30	0.897137798919385	true.positive	317
141.284966160163	141.342747353163	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	141.284966160163	34	Spectrogram 1	1	mean.PC1-1	0.541636311637233	true.positive	31	0.853911069335771	true.positive	318
144.240099645874	144.297880838874	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	144.240099645874	35	Spectrogram 1	1	mean.PC1-1	0.600821235872531	true.positive	32	0.838882930332011	true.positive	322
145.319123651258	145.376904844258	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	145.319123651258	36	Spectrogram 1	1	mean.PC1-1	0.480646662150195	true.positive (split)	33	0.856077853031553	true.positive	329
146.648759683698	146.706540876698	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	146.648759683698	37	Spectrogram 1	1	mean.PC1-1	0.435958144468091	true.positive	34	0.921448547922426	true.positive	332
154.188004830991	154.245786023991	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	154.188004830991	38	Spectrogram 1	1	mean.PC1-1	0.65009503026219	true.positive	36	0.920619565175722	true.positive	338
155.649908322156	155.707689515156	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	155.649908322156	39	Spectrogram 1	1	mean.PC1-1	0.480494825806401	true.positive	37	0.839341872110811	true.positive	340
157.487729853906	157.545511046906	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	157.487729853906	40	Spectrogram 1	1	mean.PC1-1	0.58341209808518	true.positive	38	0.877781190114084	true.positive	341
160.230539261138	160.288320454138	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	160.230539261138	41	Spectrogram 1	1	mean.PC1-1	0.781203887128229	true.positive	39	0.756348290493226	true.positive	351
203.645592226134	203.703373419134	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	203.645592226134	42	Spectrogram 1	1	mean.PC1-1	0.733746023066053	true.positive	42	0.694325367745855	true.positive	448
203.732610291084	203.790391484084	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	203.732610291084	43	Spectrogram 1	1	mean.PC1-1	0.519661539305174	true.positive	43	0.765939672440415	true.positive	449
206.374478742975	206.432259935975	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	206.374478742975	44	Spectrogram 1	1	mean.PC1-1	0.464494682174047	true.positive	44	0.728368175222873	true.positive	453
209.816913392408	209.874694585408	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	209.816913392408	45	Spectrogram 1	1	mean.PC1-1	0.77006899030998	true.positive	46	0.686759806003872	true.positive	470
252.219076081382	252.276857274382	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	252.219076081382	46	Spectrogram 1	1	mean.PC1-1	0.735140361039971	true.positive	50	0.386517409172564	true.positive	523
253.635730178773	253.693511371773	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	253.635730178773	47	Spectrogram 1	1	mean.PC1-1	0.436440016606265	true.positive	51	0.734689290540052	true.positive	526
267.774425371895	267.832206564895	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	267.774425371895	48	Spectrogram 1	1	mean.PC1-1	0.491136067689103	true.positive	54	0.709371816187143	true.positive	553
270.844422703341	270.902203896341	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	270.844422703341	49	Spectrogram 1	1	mean.PC1-1	0.514444729855715	true.positive	55	0.314892657847546	true.positive	574
275.546878933254	275.604660126254	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	275.546878933254	50	Spectrogram 1	1	mean.PC1-1	0.615292793930434	true.positive	56	0.377967485928147	true.positive	581
284.582834797692	284.640615990692	LAGCHIMU_20190709_200000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	284.582834797692	51	Spectrogram 1	1	mean.PC1-1	0.4891566520256	true.positive	58	0.4505336949363	true.positive	597
359.686386294983	359.744167487983	LAGCHIMU_20190713_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	59.6863862949827	52	Spectrogram 1	1	mean.PC1-1	0.615302128955413	true.positive	75	0.396461172317269	true.positive	50
369.470697517993	369.528478710993	LAGCHIMU_20190713_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	69.4706975179925	53	Spectrogram 1	1	mean.PC1-1	0.612416886801288	true.positive	76	0.288314262104625	true.positive	56
456.687163656363	456.744944849363	LAGCHIMU_20190713_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	156.687163656363	54	Spectrogram 1	1	mean.PC1-1	0.430120210080013	false.positive	NA	NA	true.positive	93
472.566220148491	472.624001341491	LAGCHIMU_20190713_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	172.566220148491	55	Spectrogram 1	1	mean.PC1-1	0.620466209700473	true.positive	77	0.85819854373982	true.positive	113
514.105163633158	514.162944826158	LAGCHIMU_20190713_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	214.105163633158	56	Spectrogram 1	1	mean.PC1-1	0.604551645717652	true.positive	79	0.688744279010066	true.positive	138
572.38638281426	572.44416400726	LAGCHIMU_20190713_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	272.38638281426	57	Spectrogram 1	1	mean.PC1-1	0.643492306930375	true.positive (split)	80	0.608687566252854	true.positive	196
581.258744716591	581.316525909591	LAGCHIMU_20190713_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	281.258744716591	58	Spectrogram 1	1	mean.PC1-1	0.628731993497858	true.positive	82	0.643992012574938	true.positive	205
592.327442578267	592.385223771267	LAGCHIMU_20190713_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	292.327442578267	59	Spectrogram 1	1	mean.PC1-1	0.700080949819327	true.positive	83	0.360978819728395	true.positive	211
610.113935054105	610.171716247105	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	10.113935054105	60	Spectrogram 1	1	mean.PC1-1	0.489750429661194	true.positive (split)	85	0.190644836148217	true.positive	18
618.704358425997	618.762139618997	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	18.7043584259971	61	Spectrogram 1	1	mean.PC1-1	0.609751356536871	true.positive	88	0.57770301846483	true.positive	49
618.815741549133	618.873522742133	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	18.8157415491334	62	Spectrogram 1	1	mean.PC1-1	0.430478344673145	false.positive	NA	NA	true.positive	50
619.261274041679	619.319055234679	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	19.2612740416789	63	Spectrogram 1	1	mean.PC1-1	0.578171976261751	true.positive (split)	89	0.360881638988013	true.positive	55
622.957801440767	623.015582633767	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	22.9578014407669	64	Spectrogram 1	1	mean.PC1-1	0.566555703327881	true.positive (split)	90	0.307909906196739	true.positive	69
718.113795825201	718.171577018201	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	118.113795825201	65	Spectrogram 1	1	mean.PC1-1	0.479014563906134	false.positive	NA	NA	true.positive	160
728.305351592178	728.363132785178	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	128.305351592178	66	Spectrogram 1	1	mean.PC1-1	0.474731786946922	false.positive	NA	NA	true.positive	169
814.996228618249	815.054009811249	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	214.996228618249	67	Spectrogram 1	1	mean.PC1-1	0.615228993612121	true.positive (split)	91	0.847876928417591	true.positive	230
818.45954760327	818.51732879627	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	218.45954760327	68	Spectrogram 1	1	mean.PC1-1	0.567813006102372	true.positive (split)	92	0.716213688138075	true.positive	237
822.855700244559	822.913481437559	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	222.855700244559	69	Spectrogram 1	1	mean.PC1-1	0.650910079077247	true.positive (split)	93	0.749147721671885	true.positive	245
826.117137318895	826.174918511895	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	226.117137318895	70	Spectrogram 1	1	mean.PC1-1	0.556223069085904	true.positive (split)	94	0.707190490575156	true.positive	254
828.940003345882	828.997784538882	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	228.940003345882	71	Spectrogram 1	1	mean.PC1-1	0.664460923341305	true.positive	95	0.732405917822631	true.positive	261
830.749979096848	830.807760289848	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	230.749979096848	72	Spectrogram 1	1	mean.PC1-1	0.506907881897805	true.positive (split)	96	0.688974133826078	true.positive	264
833.061178901928	833.118960094928	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	233.061178901928	73	Spectrogram 1	1	mean.PC1-1	0.482631618684132	true.positive (split)	97	0.63410023154733	true.positive	266
842.688857608027	842.746638801027	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	242.688857608027	74	Spectrogram 1	1	mean.PC1-1	0.673736196811411	true.positive	99	0.688603088619573	true.positive	278
847.394794560539	847.452575753539	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	247.394794560539	75	Spectrogram 1	1	mean.PC1-1	0.531102452880308	true.positive	101	0.695693614962068	true.positive	285
850.266390703898	850.324171896898	LAGCHIMU_20190714_000000_5min_cut.wav	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	250.266390703898	76	Spectrogram 1	1	mean.PC1-1	0.520518344355055	true.positive	102	0.708054205452768	true.positive	290
