Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Waveform 1	1	1.035753119	1.150381922	2052.317	2266.408	LAGCHIMU_20190801_040000_5min_cut.wav	1.0358	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
1	Spectrogram 1	1	1.035753119	1.150381922	2052.317	2266.408	LAGCHIMU_20190801_040000_5min_cut.wav	1.0358	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
1	Selection Spectrum 1	1	1.035753119	1.150381922	2052.317	2266.408	LAGCHIMU_20190801_040000_5min_cut.wav	1.0358	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
2	Waveform 1	1	2.235261671	2.292576073	2185.201	2406.674	LAGCHIMU_20190801_040000_5min_cut.wav	2.2353	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
2	Spectrogram 1	1	2.235261671	2.292576073	2185.201	2406.674	LAGCHIMU_20190801_040000_5min_cut.wav	2.2353	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
2	Selection Spectrum 1	1	2.235261671	2.292576073	2185.201	2406.674	LAGCHIMU_20190801_040000_5min_cut.wav	2.2353	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
3	Waveform 1	1	4.718036996	4.783539169	2185.201	2347.615	LAGCHIMU_20190801_040000_5min_cut.wav	4.7180	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
3	Spectrogram 1	1	4.718036996	4.783539169	2185.201	2347.615	LAGCHIMU_20190801_040000_5min_cut.wav	4.7180	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
3	Selection Spectrum 1	1	4.718036996	4.783539169	2185.201	2347.615	LAGCHIMU_20190801_040000_5min_cut.wav	4.7180	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
4	Waveform 1	1	8.791473190	8.848787591	2170.436	2384.527	LAGCHIMU_20190801_040000_5min_cut.wav	8.7915	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
4	Spectrogram 1	1	8.791473190	8.848787591	2170.436	2384.527	LAGCHIMU_20190801_040000_5min_cut.wav	8.7915	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
4	Selection Spectrum 1	1	8.791473190	8.848787591	2170.436	2384.527	LAGCHIMU_20190801_040000_5min_cut.wav	8.7915	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
5	Waveform 1	1	11.006772404	11.084556235	2140.906	2273.790	LAGCHIMU_20190801_040000_5min_cut.wav	11.0068	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
5	Spectrogram 1	1	11.006772404	11.084556235	2140.906	2273.790	LAGCHIMU_20190801_040000_5min_cut.wav	11.0068	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
5	Selection Spectrum 1	1	11.006772404	11.084556235	2140.906	2273.790	LAGCHIMU_20190801_040000_5min_cut.wav	11.0068	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
6	Waveform 1	1	13.484177751	13.549679925	2192.583	2362.379	LAGCHIMU_20190801_040000_5min_cut.wav	13.4842	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
6	Spectrogram 1	1	13.484177751	13.549679925	2192.583	2362.379	LAGCHIMU_20190801_040000_5min_cut.wav	13.4842	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
6	Selection Spectrum 1	1	13.484177751	13.549679925	2192.583	2362.379	LAGCHIMU_20190801_040000_5min_cut.wav	13.4842	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
7	Waveform 1	1	13.828064162	13.901754108	2222.113	2450.969	LAGCHIMU_20190801_040000_5min_cut.wav	13.8281	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
7	Spectrogram 1	1	13.828064162	13.901754108	2222.113	2450.969	LAGCHIMU_20190801_040000_5min_cut.wav	13.8281	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
7	Selection Spectrum 1	1	13.828064162	13.901754108	2222.113	2450.969	LAGCHIMU_20190801_040000_5min_cut.wav	13.8281	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
8	Waveform 1	1	17.359801162	17.449866651	2163.054	2391.909	LAGCHIMU_20190801_040000_5min_cut.wav	17.3598	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
8	Spectrogram 1	1	17.359801162	17.449866651	2163.054	2391.909	LAGCHIMU_20190801_040000_5min_cut.wav	17.3598	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
8	Selection Spectrum 1	1	17.359801162	17.449866651	2163.054	2391.909	LAGCHIMU_20190801_040000_5min_cut.wav	17.3598	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
9	Waveform 1	1	21.464774510	21.526182797	2170.436	2377.144	LAGCHIMU_20190801_040000_5min_cut.wav	21.4648	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
9	Spectrogram 1	1	21.464774510	21.526182797	2170.436	2377.144	LAGCHIMU_20190801_040000_5min_cut.wav	21.4648	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
9	Selection Spectrum 1	1	21.464774510	21.526182797	2170.436	2377.144	LAGCHIMU_20190801_040000_5min_cut.wav	21.4648	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
10	Waveform 1	1	23.781913897	23.859697728	2148.289	2332.850	LAGCHIMU_20190801_040000_5min_cut.wav	23.7819	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
10	Spectrogram 1	1	23.781913897	23.859697728	2148.289	2332.850	LAGCHIMU_20190801_040000_5min_cut.wav	23.7819	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
10	Selection Spectrum 1	1	23.781913897	23.859697728	2148.289	2332.850	LAGCHIMU_20190801_040000_5min_cut.wav	23.7819	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
11	Waveform 1	1	26.190322315	26.284481689	2126.142	2340.232	LAGCHIMU_20190801_040000_5min_cut.wav	26.1903	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
11	Spectrogram 1	1	26.190322315	26.284481689	2126.142	2340.232	LAGCHIMU_20190801_040000_5min_cut.wav	26.1903	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
11	Selection Spectrum 1	1	26.190322315	26.284481689	2126.142	2340.232	LAGCHIMU_20190801_040000_5min_cut.wav	26.1903	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190801_040000_5min_cut.wav
