Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	57.770704482	57.932814091	2293.528	2377.050	LAGCHIMU_20190724_000000_5min_cut.wav	57.7707	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
2	Spectrogram 1	1	61.476066967	61.638176576	2220.445	2366.610	LAGCHIMU_20190724_000000_5min_cut.wav	61.4761	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
3	Spectrogram 1	1	64.748903544	64.957330183	2147.363	2314.408	LAGCHIMU_20190724_000000_5min_cut.wav	64.7489	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
4	Spectrogram 1	1	65.536293072	65.663664907	2022.079	2246.546	LAGCHIMU_20190724_000000_5min_cut.wav	65.5363	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
5	Spectrogram 1	1	71.442240214	71.639087596	2230.886	2377.050	LAGCHIMU_20190724_000000_5min_cut.wav	71.4422	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
6	Spectrogram 1	1	74.586018652	74.701811230	2178.684	2356.170	LAGCHIMU_20190724_000000_5min_cut.wav	74.5860	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
7	Spectrogram 1	1	75.813419975	75.963950326	2110.822	2382.271	LAGCHIMU_20190724_000000_5min_cut.wav	75.8134	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
8	Spectrogram 1	1	77.793473053	78.036637467	2210.005	2366.610	LAGCHIMU_20190724_000000_5min_cut.wav	77.7935	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
9	Spectrogram 1	1	80.395836697	80.557946306	2048.180	2267.427	LAGCHIMU_20190724_000000_5min_cut.wav	80.3958	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
10	Spectrogram 1	1	80.715062323	80.923488963	2011.639	2288.308	LAGCHIMU_20190724_000000_5min_cut.wav	80.7151	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
11	Spectrogram 1	1	81.838250327	82.046676966	2163.023	2298.748	LAGCHIMU_20190724_000000_5min_cut.wav	81.8383	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
12	Spectrogram 1	1	84.779381799	85.010966955	2204.785	2387.491	LAGCHIMU_20190724_000000_5min_cut.wav	84.7794	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
13	Spectrogram 1	1	88.230000614	88.426847996	2100.381	2361.390	LAGCHIMU_20190724_000000_5min_cut.wav	88.2300	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
14	Spectrogram 1	1	85.809935741	85.995203865	2089.941	2345.729	LAGCHIMU_20190724_000000_5min_cut.wav	85.8099	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
15	Spectrogram 1	1	90.279529239	90.418480332	2084.721	2288.308	LAGCHIMU_20190724_000000_5min_cut.wav	90.2795	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
16	Spectrogram 1	1	95.818707539	95.934500117	2116.042	2330.069	LAGCHIMU_20190724_000000_5min_cut.wav	95.8187	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
17	Spectrogram 1	1	100.172508459	100.404093615	2194.344	2382.271	LAGCHIMU_20190724_000000_5min_cut.wav	100.1725	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
18	Spectrogram 1	1	108.135603259	108.228237321	1995.978	2298.748	LAGCHIMU_20190724_000000_5min_cut.wav	108.1356	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190724_000000_5min_cut.wav
