Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	53.749782103	53.798908733	2310.944	2499.122	SUKIA_20191015_010000_5min_cut.wav	53.7498	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
1	Selection Spectrum 1	1	53.749782103	53.798908733	2310.944	2499.122	SUKIA_20191015_010000_5min_cut.wav	53.7498	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
2	Spectrogram 1	1	61.954913109	62.020415283	2299.875	2443.775	SUKIA_20191015_010000_5min_cut.wav	61.9549	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
2	Selection Spectrum 1	1	61.954913109	62.020415283	2299.875	2443.775	SUKIA_20191015_010000_5min_cut.wav	61.9549	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
3	Spectrogram 1	1	69.661701428	69.702640286	2135.663	2371.569	SUKIA_20191015_010000_5min_cut.wav	69.6617	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
3	Selection Spectrum 1	1	69.661701428	69.702640286	2135.663	2371.569	SUKIA_20191015_010000_5min_cut.wav	69.6617	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
4	Spectrogram 1	1	83.808044509	83.881734454	2210.286	2335.461	SUKIA_20191015_010000_5min_cut.wav	83.8080	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
4	Selection Spectrum 1	1	83.808044509	83.881734454	2210.286	2335.461	SUKIA_20191015_010000_5min_cut.wav	83.8080	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
5	Spectrogram 1	1	92.676612791	92.742114965	2266.667	2454.845	SUKIA_20191015_010000_5min_cut.wav	92.6766	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
5	Selection Spectrum 1	1	92.676612791	92.742114965	2266.667	2454.845	SUKIA_20191015_010000_5min_cut.wav	92.6766	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
6	Spectrogram 1	1	98.530869548	98.579996178	2155.974	2333.054	SUKIA_20191015_010000_5min_cut.wav	98.5309	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
6	Selection Spectrum 1	1	98.530869548	98.579996178	2155.974	2333.054	SUKIA_20191015_010000_5min_cut.wav	98.5309	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
7	Spectrogram 1	1	101.131802508	101.197304682	2345.090	2537.666	SUKIA_20191015_010000_5min_cut.wav	101.1318	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
7	Selection Spectrum 1	1	101.131802508	101.197304682	2345.090	2537.666	SUKIA_20191015_010000_5min_cut.wav	101.1318	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
8	Spectrogram 1	1	104.161278033	104.234967978	2144.905	2325.832	SUKIA_20191015_010000_5min_cut.wav	104.1613	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
8	Selection Spectrum 1	1	104.161278033	104.234967978	2144.905	2325.832	SUKIA_20191015_010000_5min_cut.wav	104.1613	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
11	Spectrogram 1	1	106.989460688	107.063150633	2133.836	2357.126	SUKIA_20191015_010000_5min_cut.wav	106.9895	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
11	Selection Spectrum 1	1	106.989460688	107.063150633	2133.836	2357.126	SUKIA_20191015_010000_5min_cut.wav	106.9895	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
12	Spectrogram 1	1	109.691425345	109.756927518	2255.598	2465.914	SUKIA_20191015_010000_5min_cut.wav	109.6914	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
12	Selection Spectrum 1	1	109.691425345	109.756927518	2255.598	2465.914	SUKIA_20191015_010000_5min_cut.wav	109.6914	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
13	Spectrogram 1	1	112.729088641	112.843717444	2222.390	2352.311	SUKIA_20191015_010000_5min_cut.wav	112.7291	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
13	Selection Spectrum 1	1	112.729088641	112.843717444	2222.390	2352.311	SUKIA_20191015_010000_5min_cut.wav	112.7291	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
14	Spectrogram 1	1	115.149743436	115.223433381	2266.667	2499.122	SUKIA_20191015_010000_5min_cut.wav	115.1497	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
14	Selection Spectrum 1	1	115.149743436	115.223433381	2266.667	2499.122	SUKIA_20191015_010000_5min_cut.wav	115.1497	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
15	Spectrogram 1	1	192.880600653	192.929727283	2167.043	2499.122	SUKIA_20191015_010000_5min_cut.wav	192.8806	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
15	Selection Spectrum 1	1	192.880600653	192.929727283	2167.043	2499.122	SUKIA_20191015_010000_5min_cut.wav	192.8806	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
16	Spectrogram 1	1	238.472776372	238.562841860	2181.400	2337.868	SUKIA_20191015_010000_5min_cut.wav	238.4728	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
16	Selection Spectrum 1	1	238.472776372	238.562841860	2181.400	2337.868	SUKIA_20191015_010000_5min_cut.wav	238.4728	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/SUKIA_20191015_010000_5min_cut.wav
