Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	31.952484687	32.030268518	2097.679	2442.074	LAGCHIMU_20190910_030000_5min_cut.wav	31.9525	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
1	Selection Spectrum 1	1	31.952484687	32.030268518	2097.679	2442.074	LAGCHIMU_20190910_030000_5min_cut.wav	31.9525	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
2	Spectrogram 1	1	34.880821889	34.921760747	2066.370	2222.914	LAGCHIMU_20190910_030000_5min_cut.wav	34.8808	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
2	Selection Spectrum 1	1	34.880821889	34.921760747	2066.370	2222.914	LAGCHIMU_20190910_030000_5min_cut.wav	34.8808	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
3	Spectrogram 1	1	64.754712994	64.799745739	1972.445	2254.222	LAGCHIMU_20190910_030000_5min_cut.wav	64.7547	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
3	Selection Spectrum 1	1	64.754712994	64.799745739	1972.445	2254.222	LAGCHIMU_20190910_030000_5min_cut.wav	64.7547	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
4	Spectrogram 1	1	92.443709603	92.488742347	1984.708	2134.498	LAGCHIMU_20190910_030000_5min_cut.wav	92.4437	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
4	Selection Spectrum 1	1	92.443709603	92.488742347	1984.708	2134.498	LAGCHIMU_20190910_030000_5min_cut.wav	92.4437	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
5	Spectrogram 1	1	95.536591905	95.589812421	1988.099	2222.914	LAGCHIMU_20190910_030000_5min_cut.wav	95.5366	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
5	Selection Spectrum 1	1	95.536591905	95.589812421	1988.099	2222.914	LAGCHIMU_20190910_030000_5min_cut.wav	95.5366	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
6	Spectrogram 1	1	108.545523600	108.606931887	2205.988	2389.820	LAGCHIMU_20190910_030000_5min_cut.wav	108.5455	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
6	Selection Spectrum 1	1	108.545523600	108.606931887	2205.988	2389.820	LAGCHIMU_20190910_030000_5min_cut.wav	108.5455	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
7	Spectrogram 1	1	87.793436239	87.846656755	2128.988	2520.346	LAGCHIMU_20190910_030000_5min_cut.wav	87.7934	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
7	Selection Spectrum 1	1	87.793436239	87.846656755	2128.988	2520.346	LAGCHIMU_20190910_030000_5min_cut.wav	87.7934	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
8	Spectrogram 1	1	129.218866779	129.263899523	2160.296	2363.803	LAGCHIMU_20190910_030000_5min_cut.wav	129.2189	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
8	Selection Spectrum 1	1	129.218866779	129.263899523	2160.296	2363.803	LAGCHIMU_20190910_030000_5min_cut.wav	129.2189	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190910_030000_5min_cut.wav
