Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	0.216809839	0.328499756	1719.3	2593.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200207_020000_5min_cut.wav	0.2168	SUKIA_20200207_020000_5min_cut.wav
1	Spectrogram 1	1	0.216809839	0.328499756	1719.3	2593.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200207_020000_5min_cut.wav	0.2168	SUKIA_20200207_020000_5min_cut.wav
1	Selection Spectrum 1	1	0.216809839	0.328499756	1719.3	2593.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200207_020000_5min_cut.wav	0.2168	SUKIA_20200207_020000_5min_cut.wav
2	Waveform 1	1	8.480107791	8.585227713	2036.2	2570.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200207_020000_5min_cut.wav	8.4801	SUKIA_20200207_020000_5min_cut.wav
2	Spectrogram 1	1	8.480107791	8.585227713	2036.2	2570.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200207_020000_5min_cut.wav	8.4801	SUKIA_20200207_020000_5min_cut.wav
2	Selection Spectrum 1	1	8.480107791	8.585227713	2036.2	2570.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200207_020000_5min_cut.wav	8.4801	SUKIA_20200207_020000_5min_cut.wav
3	Waveform 1	1	12.809734572	12.908284499	1921.5	2667.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200207_020000_5min_cut.wav	12.8097	SUKIA_20200207_020000_5min_cut.wav
3	Spectrogram 1	1	12.809734572	12.908284499	1921.5	2667.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200207_020000_5min_cut.wav	12.8097	SUKIA_20200207_020000_5min_cut.wav
3	Selection Spectrum 1	1	12.809734572	12.908284499	1921.5	2667.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200207_020000_5min_cut.wav	12.8097	SUKIA_20200207_020000_5min_cut.wav
4	Waveform 1	1	15.592761449	15.658461400	2002.8	2585.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200207_020000_5min_cut.wav	15.5928	SUKIA_20200207_020000_5min_cut.wav
4	Spectrogram 1	1	15.592761449	15.658461400	2002.8	2585.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200207_020000_5min_cut.wav	15.5928	SUKIA_20200207_020000_5min_cut.wav
