Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	2.090818668	2.144114046	2306.7	2509.5	SUKIA_20191203_220000_5min_cut.wav	2.0908	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191203_220000_5min_cut.wav
1	Selection Spectrum 1	1	2.090818668	2.144114046	2306.7	2509.5	SUKIA_20191203_220000_5min_cut.wav	2.0908	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191203_220000_5min_cut.wav
2	Spectrogram 1	1	3.849566136	3.890562581	2342.5	2485.7	SUKIA_20191203_220000_5min_cut.wav	3.8496	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191203_220000_5min_cut.wav
2	Selection Spectrum 1	1	3.849566136	3.890562581	2342.5	2485.7	SUKIA_20191203_220000_5min_cut.wav	3.8496	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191203_220000_5min_cut.wav
3	Spectrogram 1	1	7.855123585	7.896120029	2110.7	2303.3	SUKIA_20191203_220000_5min_cut.wav	7.8551	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191203_220000_5min_cut.wav
3	Selection Spectrum 1	1	7.855123585	7.896120029	2110.7	2303.3	SUKIA_20191203_220000_5min_cut.wav	7.8551	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191203_220000_5min_cut.wav
4	Spectrogram 1	1	12.938682700	12.975579500	2287.9	2535.1	SUKIA_20191203_220000_5min_cut.wav	12.9387	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191203_220000_5min_cut.wav
4	Selection Spectrum 1	1	12.938682700	12.975579500	2287.9	2535.1	SUKIA_20191203_220000_5min_cut.wav	12.9387	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191203_220000_5min_cut.wav
5	Spectrogram 1	1	17.137170821	17.169967977	2260.7	2478.8	SUKIA_20191203_220000_5min_cut.wav	17.1372	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191203_220000_5min_cut.wav
5	Selection Spectrum 1	1	17.137170821	17.169967977	2260.7	2478.8	SUKIA_20191203_220000_5min_cut.wav	17.1372	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191203_220000_5min_cut.wav
