Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	47.900551906	47.953847284	2148.6	2360.0	SUKIA_20191125_220000_5min_cut.wav	47.9006	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
1	Selection Spectrum 1	1	47.900551906	47.953847284	2148.6	2360.0	SUKIA_20191125_220000_5min_cut.wav	47.9006	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
2	Spectrogram 1	1	50.585819019	50.655512975	2303.8	2508.3	SUKIA_20191125_220000_5min_cut.wav	50.5858	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
2	Selection Spectrum 1	1	50.585819019	50.655512975	2303.8	2508.3	SUKIA_20191125_220000_5min_cut.wav	50.5858	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
3	Spectrogram 1	1	53.324381510	53.369477599	2291.8	2528.8	SUKIA_20191125_220000_5min_cut.wav	53.3244	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
3	Selection Spectrum 1	1	53.324381510	53.369477599	2291.8	2528.8	SUKIA_20191125_220000_5min_cut.wav	53.3244	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
4	Spectrogram 1	1	55.015017426	55.072412449	2257.7	2440.1	SUKIA_20191125_220000_5min_cut.wav	55.0150	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
4	Selection Spectrum 1	1	55.015017426	55.072412449	2257.7	2440.1	SUKIA_20191125_220000_5min_cut.wav	55.0150	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
5	Spectrogram 1	1	56.601579827	56.658974850	2283.3	2494.7	SUKIA_20191125_220000_5min_cut.wav	56.6016	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
5	Selection Spectrum 1	1	56.601579827	56.658974850	2283.3	2494.7	SUKIA_20191125_220000_5min_cut.wav	56.6016	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
6	Spectrogram 1	1	62.527424118	62.576619852	2227.1	2446.9	SUKIA_20191125_220000_5min_cut.wav	62.5274	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
6	Selection Spectrum 1	1	62.527424118	62.576619852	2227.1	2446.9	SUKIA_20191125_220000_5min_cut.wav	62.5274	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
7	Spectrogram 1	1	63.995096830	64.056591497	2249.2	2487.8	SUKIA_20191125_220000_5min_cut.wav	63.9951	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
7	Selection Spectrum 1	1	63.995096830	64.056591497	2249.2	2487.8	SUKIA_20191125_220000_5min_cut.wav	63.9951	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
8	Spectrogram 1	1	68.435011767	68.488307145	2307.2	2487.8	SUKIA_20191125_220000_5min_cut.wav	68.4350	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
8	Selection Spectrum 1	1	68.435011767	68.488307145	2307.2	2487.8	SUKIA_20191125_220000_5min_cut.wav	68.4350	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191125_220000_5min_cut.wav
