Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	108.295237629	108.334657600	2045.4	2560.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	108.2952	SUKIA_20200213_000000_5min_cut.wav
1	Spectrogram 1	1	108.295237629	108.334657600	2045.4	2560.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	108.2952	SUKIA_20200213_000000_5min_cut.wav
1	Selection Spectrum 1	1	108.295237629	108.334657600	2045.4	2560.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	108.2952	SUKIA_20200213_000000_5min_cut.wav
2	Waveform 1	1	111.961294904	112.033564850	2269.7	2606.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	111.9613	SUKIA_20200213_000000_5min_cut.wav
2	Spectrogram 1	1	111.961294904	112.033564850	2269.7	2606.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	111.9613	SUKIA_20200213_000000_5min_cut.wav
2	Selection Spectrum 1	1	111.961294904	112.033564850	2269.7	2606.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	111.9613	SUKIA_20200213_000000_5min_cut.wav
3	Waveform 1	1	115.254683059	115.294103030	2125.5	2494.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	115.2547	SUKIA_20200213_000000_5min_cut.wav
3	Spectrogram 1	1	115.254683059	115.294103030	2125.5	2494.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	115.2547	SUKIA_20200213_000000_5min_cut.wav
3	Selection Spectrum 1	1	115.254683059	115.294103030	2125.5	2494.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	115.2547	SUKIA_20200213_000000_5min_cut.wav
4	Waveform 1	1	116.982591775	117.035151736	2189.6	2560.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	116.9826	SUKIA_20200213_000000_5min_cut.wav
4	Spectrogram 1	1	116.982591775	117.035151736	2189.6	2560.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	116.9826	SUKIA_20200213_000000_5min_cut.wav
4	Selection Spectrum 1	1	116.982591775	117.035151736	2189.6	2560.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	116.9826	SUKIA_20200213_000000_5min_cut.wav
5	Waveform 1	1	117.104136684	117.176406631	2104.3	2527.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	117.1041	SUKIA_20200213_000000_5min_cut.wav
5	Spectrogram 1	1	117.104136684	117.176406631	2104.3	2527.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200213_000000_5min_cut.wav	117.1041	SUKIA_20200213_000000_5min_cut.wav
