Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	7.852029993	7.914503952	2270.8	2485.6	SUKIA_20191116_180000_5min_cut.wav	7.8520	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191116_180000_5min_cut.wav
1	Selection Spectrum 1	1	7.852029993	7.914503952	2270.8	2485.6	SUKIA_20191116_180000_5min_cut.wav	7.8520	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191116_180000_5min_cut.wav
2	Spectrogram 1	1	11.879612692	11.942086651	2323.4	2558.7	SUKIA_20191116_180000_5min_cut.wav	11.8796	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191116_180000_5min_cut.wav
2	Selection Spectrum 1	1	11.879612692	11.942086651	2323.4	2558.7	SUKIA_20191116_180000_5min_cut.wav	11.8796	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191116_180000_5min_cut.wav
3	Spectrogram 1	1	14.878362759	14.940836719	2323.4	2572.4	SUKIA_20191116_180000_5min_cut.wav	14.8784	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191116_180000_5min_cut.wav
3	Selection Spectrum 1	1	14.878362759	14.940836719	2323.4	2572.4	SUKIA_20191116_180000_5min_cut.wav	14.8784	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191116_180000_5min_cut.wav
4	Spectrogram 1	1	18.929042350	18.991516310	2308.6	2540.4	SUKIA_20191116_180000_5min_cut.wav	18.9290	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191116_180000_5min_cut.wav
4	Selection Spectrum 1	1	18.929042350	18.991516310	2308.6	2540.4	SUKIA_20191116_180000_5min_cut.wav	18.9290	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191116_180000_5min_cut.wav
5	Spectrogram 1	1	90.730555014	90.761791994	2349.0	2606.6	SUKIA_20191116_180000_5min_cut.wav	90.7306	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191116_180000_5min_cut.wav
5	Selection Spectrum 1	1	90.730555014	90.761791994	2349.0	2606.6	SUKIA_20191116_180000_5min_cut.wav	90.7306	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191116_180000_5min_cut.wav
6	Spectrogram 1	1	106.601304389	106.653366022	2200.7	2564.8	SUKIA_20191116_180000_5min_cut.wav	106.6013	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191116_180000_5min_cut.wav
