Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	6.919226142	6.983239168	1969.9	2465.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	6.9192	SUKIA_20200110_020000_5min_cut.wav
1	Spectrogram 1	1	6.919226142	6.983239168	1969.9	2465.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	6.9192	SUKIA_20200110_020000_5min_cut.wav
1	Selection Spectrum 1	1	6.919226142	6.983239168	1969.9	2465.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	6.9192	SUKIA_20200110_020000_5min_cut.wav
2	Waveform 1	1	14.353501478	14.400056406	2224.8	2598.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	14.3535	SUKIA_20200110_020000_5min_cut.wav
2	Spectrogram 1	1	14.353501478	14.400056406	2224.8	2598.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	14.3535	SUKIA_20200110_020000_5min_cut.wav
2	Selection Spectrum 1	1	14.353501478	14.400056406	2224.8	2598.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	14.3535	SUKIA_20200110_020000_5min_cut.wav
3	Waveform 1	1	17.123519682	17.187532707	2242.8	2537.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	17.1235	SUKIA_20200110_020000_5min_cut.wav
3	Spectrogram 1	1	17.123519682	17.187532707	2242.8	2537.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	17.1235	SUKIA_20200110_020000_5min_cut.wav
3	Selection Spectrum 1	1	17.123519682	17.187532707	2242.8	2537.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	17.1235	SUKIA_20200110_020000_5min_cut.wav
4	Waveform 1	1	17.286461929	17.338836223	2234.2	2511.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	17.2865	SUKIA_20200110_020000_5min_cut.wav
4	Spectrogram 1	1	17.286461929	17.338836223	2234.2	2511.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	17.2865	SUKIA_20200110_020000_5min_cut.wav
4	Selection Spectrum 1	1	17.286461929	17.338836223	2234.2	2511.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	17.2865	SUKIA_20200110_020000_5min_cut.wav
5	Waveform 1	1	24.874162497	24.926536791	2011.8	2316.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	24.8742	SUKIA_20200110_020000_5min_cut.wav
5	Spectrogram 1	1	24.874162497	24.926536791	2011.8	2316.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200110_020000_5min_cut.wav	24.8742	SUKIA_20200110_020000_5min_cut.wav
