Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	4.303659399	4.385079982	2266.3	2569.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	4.3037	SUKIA_20200119_220000_5min_cut.wav
1	Spectrogram 1	1	4.303659399	4.385079982	2266.3	2569.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	4.3037	SUKIA_20200119_220000_5min_cut.wav
1	Selection Spectrum 1	1	4.303659399	4.385079982	2266.3	2569.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	4.3037	SUKIA_20200119_220000_5min_cut.wav
2	Waveform 1	1	6.740461140	6.792802943	2250.4	2505.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	6.7405	SUKIA_20200119_220000_5min_cut.wav
2	Spectrogram 1	1	6.740461140	6.792802943	2250.4	2505.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	6.7405	SUKIA_20200119_220000_5min_cut.wav
2	Selection Spectrum 1	1	6.740461140	6.792802943	2250.4	2505.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	6.7405	SUKIA_20200119_220000_5min_cut.wav
3	Waveform 1	1	8.083900763	8.147874078	2266.3	2632.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	8.0839	SUKIA_20200119_220000_5min_cut.wav
3	Spectrogram 1	1	8.083900763	8.147874078	2266.3	2632.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	8.0839	SUKIA_20200119_220000_5min_cut.wav
3	Selection Spectrum 1	1	8.083900763	8.147874078	2266.3	2632.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	8.0839	SUKIA_20200119_220000_5min_cut.wav
4	Waveform 1	1	8.304899489	8.357241292	2250.4	2569.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	8.3049	SUKIA_20200119_220000_5min_cut.wav
4	Spectrogram 1	1	8.304899489	8.357241292	2250.4	2569.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	8.3049	SUKIA_20200119_220000_5min_cut.wav
4	Selection Spectrum 1	1	8.304899489	8.357241292	2250.4	2569.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	8.3049	SUKIA_20200119_220000_5min_cut.wav
5	Waveform 1	1	8.805054500	8.869027816	2154.8	2537.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	8.8051	SUKIA_20200119_220000_5min_cut.wav
5	Spectrogram 1	1	8.805054500	8.869027816	2154.8	2537.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	8.8051	SUKIA_20200119_220000_5min_cut.wav
5	Selection Spectrum 1	1	8.805054500	8.869027816	2154.8	2537.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	8.8051	SUKIA_20200119_220000_5min_cut.wav
6	Waveform 1	1	1.465570498	1.529543813	2011.4	2330.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	1.4656	SUKIA_20200119_220000_5min_cut.wav
6	Spectrogram 1	1	1.465570498	1.529543813	2011.4	2330.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	1.4656	SUKIA_20200119_220000_5min_cut.wav
6	Selection Spectrum 1	1	1.465570498	1.529543813	2011.4	2330.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	1.4656	SUKIA_20200119_220000_5min_cut.wav
7	Waveform 1	1	3.419664495	3.466190543	2234.5	2521.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	3.4197	SUKIA_20200119_220000_5min_cut.wav
7	Spectrogram 1	1	3.419664495	3.466190543	2234.5	2521.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	3.4197	SUKIA_20200119_220000_5min_cut.wav
7	Selection Spectrum 1	1	3.419664495	3.466190543	2234.5	2521.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	3.4197	SUKIA_20200119_220000_5min_cut.wav
8	Waveform 1	1	5.763414141	5.821571701	2155.1	2384.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	5.7634	SUKIA_20200119_220000_5min_cut.wav
8	Spectrogram 1	1	5.763414141	5.821571701	2155.1	2384.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	5.7634	SUKIA_20200119_220000_5min_cut.wav
8	Selection Spectrum 1	1	5.763414141	5.821571701	2155.1	2384.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	5.7634	SUKIA_20200119_220000_5min_cut.wav
10	Waveform 1	1	12.571685689	12.641474761	2091.1	2441.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	12.5717	SUKIA_20200119_220000_5min_cut.wav
10	Spectrogram 1	1	12.571685689	12.641474761	2091.1	2441.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	12.5717	SUKIA_20200119_220000_5min_cut.wav
10	Selection Spectrum 1	1	12.571685689	12.641474761	2091.1	2441.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	12.5717	SUKIA_20200119_220000_5min_cut.wav
11	Waveform 1	1	23.953332175	24.011489734	2186.7	2473.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	23.9533	SUKIA_20200119_220000_5min_cut.wav
11	Spectrogram 1	1	23.953332175	24.011489734	2186.7	2473.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200119_220000_5min_cut.wav	23.9533	SUKIA_20200119_220000_5min_cut.wav
