Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	0.811729601	0.844526756	2333.3	2633.3	SUKIA_20191222_190000_5min_cut.wav	0.8117	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
1	Selection Spectrum 1	1	0.811729601	0.844526756	2333.3	2633.3	SUKIA_20191222_190000_5min_cut.wav	0.8117	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
2	Spectrogram 1	1	1.730398660	1.759096171	2193.6	2520.8	SUKIA_20191222_190000_5min_cut.wav	1.7304	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
2	Selection Spectrum 1	1	1.730398660	1.759096171	2193.6	2520.8	SUKIA_20191222_190000_5min_cut.wav	1.7304	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
3	Spectrogram 1	1	6.493402395	6.526199550	2258.3	2570.3	SUKIA_20191222_190000_5min_cut.wav	6.4934	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
3	Selection Spectrum 1	1	6.493402395	6.526199550	2258.3	2570.3	SUKIA_20191222_190000_5min_cut.wav	6.4934	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
4	Spectrogram 1	1	9.014683730	9.051580530	2382.8	2604.4	SUKIA_20191222_190000_5min_cut.wav	9.0147	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
4	Selection Spectrum 1	1	9.014683730	9.051580530	2382.8	2604.4	SUKIA_20191222_190000_5min_cut.wav	9.0147	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
5	Spectrogram 1	1	78.383817600	78.416614755	2244.7	2493.6	SUKIA_20191222_190000_5min_cut.wav	78.3838	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
5	Selection Spectrum 1	1	78.383817600	78.416614755	2244.7	2493.6	SUKIA_20191222_190000_5min_cut.wav	78.3838	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
6	Spectrogram 1	1	116.127816494	116.164713294	2227.7	2549.8	SUKIA_20191222_190000_5min_cut.wav	116.1278	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
6	Selection Spectrum 1	1	116.127816494	116.164713294	2227.7	2549.8	SUKIA_20191222_190000_5min_cut.wav	116.1278	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
7	Spectrogram 1	1	124.589676880	124.614274747	2364.0	2526.0	SUKIA_20191222_190000_5min_cut.wav	124.5897	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
7	Selection Spectrum 1	1	124.589676880	124.614274747	2364.0	2526.0	SUKIA_20191222_190000_5min_cut.wav	124.5897	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
8	Spectrogram 1	1	191.032064760	191.081260494	2295.8	2556.6	SUKIA_20191222_190000_5min_cut.wav	191.0321	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
8	Selection Spectrum 1	1	191.032064760	191.081260494	2295.8	2556.6	SUKIA_20191222_190000_5min_cut.wav	191.0321	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
9	Spectrogram 1	1	201.274417885	201.319513974	2145.8	2341.9	SUKIA_20191222_190000_5min_cut.wav	201.2744	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
9	Selection Spectrum 1	1	201.274417885	201.319513974	2145.8	2341.9	SUKIA_20191222_190000_5min_cut.wav	201.2744	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
10	Spectrogram 1	1	202.947072820	202.975770331	2381.1	2601.0	SUKIA_20191222_190000_5min_cut.wav	202.9471	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
10	Selection Spectrum 1	1	202.947072820	202.975770331	2381.1	2601.0	SUKIA_20191222_190000_5min_cut.wav	202.9471	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
11	Spectrogram 1	1	204.394247310	204.435243754	2292.4	2435.6	SUKIA_20191222_190000_5min_cut.wav	204.3942	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
11	Selection Spectrum 1	1	204.394247310	204.435243754	2292.4	2435.6	SUKIA_20191222_190000_5min_cut.wav	204.3942	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
12	Spectrogram 1	1	218.479771896	218.508469407	2382.8	2570.3	SUKIA_20191222_190000_5min_cut.wav	218.4798	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
12	Selection Spectrum 1	1	218.479771896	218.508469407	2382.8	2570.3	SUKIA_20191222_190000_5min_cut.wav	218.4798	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
13	Spectrogram 1	1	224.696429098	224.733325898	2265.2	2510.6	SUKIA_20191222_190000_5min_cut.wav	224.6964	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
13	Selection Spectrum 1	1	224.696429098	224.733325898	2265.2	2510.6	SUKIA_20191222_190000_5min_cut.wav	224.6964	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
14	Spectrogram 1	1	299.314400752	299.351297552	2203.8	2544.7	SUKIA_20191222_190000_5min_cut.wav	299.3144	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
14	Selection Spectrum 1	1	299.314400752	299.351297552	2203.8	2544.7	SUKIA_20191222_190000_5min_cut.wav	299.3144	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191222_190000_5min_cut.wav
