Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	2.193900972	2.263733364	2151.7	2580.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191225_010000_5min_cut.wav	2.1939	SUKIA_20191225_010000_5min_cut.wav
1	Spectrogram 1	1	2.193900972	2.263733364	2151.7	2580.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191225_010000_5min_cut.wav	2.1939	SUKIA_20191225_010000_5min_cut.wav
1	Selection Spectrum 1	1	2.193900972	2.263733364	2151.7	2580.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191225_010000_5min_cut.wav	2.1939	SUKIA_20191225_010000_5min_cut.wav
2	Waveform 1	1	21.223228465	21.281422124	2240.5	2527.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191225_010000_5min_cut.wav	21.2232	SUKIA_20191225_010000_5min_cut.wav
2	Spectrogram 1	1	21.223228465	21.281422124	2240.5	2527.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191225_010000_5min_cut.wav	21.2232	SUKIA_20191225_010000_5min_cut.wav
2	Selection Spectrum 1	1	21.223228465	21.281422124	2240.5	2527.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191225_010000_5min_cut.wav	21.2232	SUKIA_20191225_010000_5min_cut.wav
4	Waveform 1	1	36.380555869	36.456207627	2176.8	2527.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191225_010000_5min_cut.wav	36.3806	SUKIA_20191225_010000_5min_cut.wav
4	Spectrogram 1	1	36.380555869	36.456207627	2176.8	2527.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191225_010000_5min_cut.wav	36.3806	SUKIA_20191225_010000_5min_cut.wav
4	Selection Spectrum 1	1	36.380555869	36.456207627	2176.8	2527.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191225_010000_5min_cut.wav	36.3806	SUKIA_20191225_010000_5min_cut.wav
5	Waveform 1	1	59.080873901	59.144886926	2240.5	2527.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191225_010000_5min_cut.wav	59.0809	SUKIA_20191225_010000_5min_cut.wav
5	Spectrogram 1	1	59.080873901	59.144886926	2240.5	2527.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191225_010000_5min_cut.wav	59.0809	SUKIA_20191225_010000_5min_cut.wav
