Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	1.973127708	2.013837999	2271.5	2653.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	1.9731	SUKIA_20200124_180000_5min_cut.wav
1	Spectrogram 1	1	1.973127708	2.013837999	2271.5	2653.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	1.9731	SUKIA_20200124_180000_5min_cut.wav
1	Selection Spectrum 1	1	1.973127708	2.013837999	2271.5	2653.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	1.9731	SUKIA_20200124_180000_5min_cut.wav
2	Waveform 1	1	8.113592339	8.183381410	2323.0	2576.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	8.1136	SUKIA_20200124_180000_5min_cut.wav
2	Spectrogram 1	1	8.113592339	8.183381410	2323.0	2576.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	8.1136	SUKIA_20200124_180000_5min_cut.wav
2	Selection Spectrum 1	1	8.113592339	8.183381410	2323.0	2576.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	8.1136	SUKIA_20200124_180000_5min_cut.wav
3	Waveform 1	1	14.050383742	14.108541302	2276.9	2553.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	14.0504	SUKIA_20200124_180000_5min_cut.wav
3	Spectrogram 1	1	14.050383742	14.108541302	2276.9	2553.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	14.0504	SUKIA_20200124_180000_5min_cut.wav
3	Selection Spectrum 1	1	14.050383742	14.108541302	2276.9	2553.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	14.0504	SUKIA_20200124_180000_5min_cut.wav
4	Waveform 1	1	19.645764497	19.756263860	2255.6	2510.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	19.6458	SUKIA_20200124_180000_5min_cut.wav
4	Spectrogram 1	1	19.645764497	19.756263860	2255.6	2510.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	19.6458	SUKIA_20200124_180000_5min_cut.wav
4	Selection Spectrum 1	1	19.645764497	19.756263860	2255.6	2510.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	19.6458	SUKIA_20200124_180000_5min_cut.wav
5	Waveform 1	1	22.478037642	22.547826714	2271.5	2494.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	22.4780	SUKIA_20200124_180000_5min_cut.wav
5	Spectrogram 1	1	22.478037642	22.547826714	2271.5	2494.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	22.4780	SUKIA_20200124_180000_5min_cut.wav
5	Selection Spectrum 1	1	22.478037642	22.547826714	2271.5	2494.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	22.4780	SUKIA_20200124_180000_5min_cut.wav
6	Waveform 1	1	28.238095963	28.284622011	2351.2	2574.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	28.2381	SUKIA_20200124_180000_5min_cut.wav
6	Spectrogram 1	1	28.238095963	28.284622011	2351.2	2574.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	28.2381	SUKIA_20200124_180000_5min_cut.wav
6	Selection Spectrum 1	1	28.238095963	28.284622011	2351.2	2574.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	28.2381	SUKIA_20200124_180000_5min_cut.wav
7	Waveform 1	1	28.505620737	28.557962540	2303.4	2526.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	28.5056	SUKIA_20200124_180000_5min_cut.wav
7	Spectrogram 1	1	28.505620737	28.557962540	2303.4	2526.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	28.5056	SUKIA_20200124_180000_5min_cut.wav
7	Selection Spectrum 1	1	28.505620737	28.557962540	2303.4	2526.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	28.5056	SUKIA_20200124_180000_5min_cut.wav
8	Waveform 1	1	31.663576215	31.744996798	2335.3	2653.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	31.6636	SUKIA_20200124_180000_5min_cut.wav
8	Spectrogram 1	1	31.663576215	31.744996798	2335.3	2653.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	31.6636	SUKIA_20200124_180000_5min_cut.wav
8	Selection Spectrum 1	1	31.663576215	31.744996798	2335.3	2653.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200124_180000_5min_cut.wav	31.6636	SUKIA_20200124_180000_5min_cut.wav
