Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
2	Waveform 1	1	101.538081418	101.613733175	2199.7	2495.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	101.5381	SUKIA_20200104_000000_5min_cut.wav
2	Spectrogram 1	1	101.538081418	101.613733175	2199.7	2495.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	101.5381	SUKIA_20200104_000000_5min_cut.wav
2	Selection Spectrum 1	1	101.538081418	101.613733175	2199.7	2495.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	101.5381	SUKIA_20200104_000000_5min_cut.wav
4	Waveform 1	1	110.353254841	110.364893573	2125.1	2414.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	110.3533	SUKIA_20200104_000000_5min_cut.wav
4	Spectrogram 1	1	110.353254841	110.364893573	2125.1	2414.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	110.3533	SUKIA_20200104_000000_5min_cut.wav
4	Selection Spectrum 1	1	110.353254841	110.376532305	2125.1	2414.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	110.3533	SUKIA_20200104_000000_5min_cut.wav
5	Waveform 1	1	113.705279492	113.786750616	2225.6	2544.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	113.7053	SUKIA_20200104_000000_5min_cut.wav
5	Spectrogram 1	1	113.705279492	113.786750616	2225.6	2544.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	113.7053	SUKIA_20200104_000000_5min_cut.wav
5	Selection Spectrum 1	1	113.705279492	113.786750616	2225.6	2544.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	113.7053	SUKIA_20200104_000000_5min_cut.wav
6	Waveform 1	1	118.576088812	118.640101837	2135.4	2366.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	118.5761	SUKIA_20200104_000000_5min_cut.wav
6	Spectrogram 1	1	118.576088812	118.640101837	2135.4	2366.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	118.5761	SUKIA_20200104_000000_5min_cut.wav
6	Selection Spectrum 1	1	118.576088812	118.640101837	2135.4	2366.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	118.5761	SUKIA_20200104_000000_5min_cut.wav
7	Waveform 1	1	118.768127889	118.832140915	2224.3	2508.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	118.7681	SUKIA_20200104_000000_5min_cut.wav
7	Spectrogram 1	1	118.768127889	118.832140915	2224.3	2508.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	118.7681	SUKIA_20200104_000000_5min_cut.wav
7	Selection Spectrum 1	1	118.768127889	118.832140915	2224.3	2508.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	118.7681	SUKIA_20200104_000000_5min_cut.wav
8	Waveform 1	1	124.068342089	124.132355115	2359.5	2578.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	124.0683	SUKIA_20200104_000000_5min_cut.wav
8	Spectrogram 1	1	124.068342089	124.132355115	2359.5	2578.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	124.0683	SUKIA_20200104_000000_5min_cut.wav
8	Selection Spectrum 1	1	124.068342089	124.132355115	2359.5	2578.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	124.0683	SUKIA_20200104_000000_5min_cut.wav
9	Waveform 1	1	128.962428873	129.032261264	2161.0	2357.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	128.9624	SUKIA_20200104_000000_5min_cut.wav
9	Spectrogram 1	1	128.962428873	129.032261264	2161.0	2357.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	128.9624	SUKIA_20200104_000000_5min_cut.wav
9	Selection Spectrum 1	1	128.962428873	129.032261264	2161.0	2357.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	128.9624	SUKIA_20200104_000000_5min_cut.wav
10	Waveform 1	1	135.388508835	135.446702495	2357.8	2581.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_000000_5min_cut.wav	135.3885	SUKIA_20200104_000000_5min_cut.wav
