Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	3.431534964	3.480730697	2198.8	2364.2	LAGCHIMU_20191125_180000_5min_cut.wav	3.4315	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
1	Selection Spectrum 1	1	3.431534964	3.480730697	2198.8	2364.2	LAGCHIMU_20191125_180000_5min_cut.wav	3.4315	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
2	Spectrogram 1	1	108.463989525	108.496786680	2112.4	2354.0	LAGCHIMU_20191125_180000_5min_cut.wav	108.4640	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
2	Selection Spectrum 1	1	108.463989525	108.496786680	2112.4	2354.0	LAGCHIMU_20191125_180000_5min_cut.wav	108.4640	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
3	Spectrogram 1	1	113.668206685	113.696904196	2021.8	2244.9	LAGCHIMU_20191125_180000_5min_cut.wav	113.6682	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
3	Selection Spectrum 1	1	113.668206685	113.696904196	2021.8	2244.9	LAGCHIMU_20191125_180000_5min_cut.wav	113.6682	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
4	Spectrogram 1	1	119.395409978	119.436406422	2180.1	2365.9	LAGCHIMU_20191125_180000_5min_cut.wav	119.3954	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
4	Selection Spectrum 1	1	119.395409978	119.436406422	2180.1	2365.9	LAGCHIMU_20191125_180000_5min_cut.wav	119.3954	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
5	Spectrogram 1	1	246.101042342	246.125640209	2091.5	2357.4	LAGCHIMU_20191125_180000_5min_cut.wav	246.1010	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
5	Selection Spectrum 1	1	246.101042342	246.125640209	2091.5	2357.4	LAGCHIMU_20191125_180000_5min_cut.wav	246.1010	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
6	Spectrogram 1	1	251.113312921	251.158409010	2146.0	2369.3	LAGCHIMU_20191125_180000_5min_cut.wav	251.1133	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
6	Selection Spectrum 1	1	251.113312921	251.158409010	2146.0	2369.3	LAGCHIMU_20191125_180000_5min_cut.wav	251.1133	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191125_180000_5min_cut.wav
