Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	23.910126343	24.057506233	2229.496	2414.057	LAGCHIMU_20190914_200000_5min_cut.wav	23.9101	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
1	Selection Spectrum 1	1	23.910126343	24.057506233	2229.496	2414.057	LAGCHIMU_20190914_200000_5min_cut.wav	23.9101	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
2	Spectrogram 1	1	32.286692578	32.327631436	2082.025	2325.138	LAGCHIMU_20190914_200000_5min_cut.wav	32.2867	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
2	Selection Spectrum 1	1	32.286692578	32.327631436	2082.025	2325.138	LAGCHIMU_20190914_200000_5min_cut.wav	32.2867	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
3	Spectrogram 1	1	88.546654357	88.603968759	2097.679	2335.351	LAGCHIMU_20190914_200000_5min_cut.wav	88.5467	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
3	Selection Spectrum 1	1	88.546654357	88.603968759	2097.679	2335.351	LAGCHIMU_20190914_200000_5min_cut.wav	88.5467	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
4	Spectrogram 1	1	160.455581094	160.521083268	2128.988	2285.531	LAGCHIMU_20190914_200000_5min_cut.wav	160.4556	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
4	Selection Spectrum 1	1	160.455581094	160.521083268	2128.988	2285.531	LAGCHIMU_20190914_200000_5min_cut.wav	160.4556	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
5	Spectrogram 1	1	229.823830459	229.889332633	2124.285	2301.185	LAGCHIMU_20190914_200000_5min_cut.wav	229.8238	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
5	Selection Spectrum 1	1	229.823830459	229.889332633	2124.285	2301.185	LAGCHIMU_20190914_200000_5min_cut.wav	229.8238	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
6	Spectrogram 1	1	285.859044979	285.916359381	2097.679	2285.531	LAGCHIMU_20190914_200000_5min_cut.wav	285.8590	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
6	Selection Spectrum 1	1	285.859044979	285.916359381	2097.679	2285.531	LAGCHIMU_20190914_200000_5min_cut.wav	285.8590	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190914_200000_5min_cut.wav
