Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	56.036602639	56.106478404	2360.5	2525.2	SUKIA_20190904_230000_5min_cut.wav	56.0366	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_2\SUKIA_20190904_230000_5min_cut.wav
1	Selection Spectrum 1	1	56.036602639	56.106478404	2360.5	2525.2	SUKIA_20190904_230000_5min_cut.wav	56.0366	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_2\SUKIA_20190904_230000_5min_cut.wav
2	Spectrogram 1	1	58.581889311	58.635416407	2229.8	2355.7	SUKIA_20190904_230000_5min_cut.wav	58.5819	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_2\SUKIA_20190904_230000_5min_cut.wav
2	Selection Spectrum 1	1	58.581889311	58.635416407	2229.8	2355.7	SUKIA_20190904_230000_5min_cut.wav	58.5819	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_2\SUKIA_20190904_230000_5min_cut.wav
3	Spectrogram 1	1	58.693060973	58.746588070	2331.5	2496.1	SUKIA_20190904_230000_5min_cut.wav	58.6931	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_2\SUKIA_20190904_230000_5min_cut.wav
3	Selection Spectrum 1	1	58.693060973	58.746588070	2331.5	2496.1	SUKIA_20190904_230000_5min_cut.wav	58.6931	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_2\SUKIA_20190904_230000_5min_cut.wav
4	Spectrogram 1	1	61.451765196	61.501174823	2392.0	2583.3	SUKIA_20190904_230000_5min_cut.wav	61.4518	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_2\SUKIA_20190904_230000_5min_cut.wav
4	Selection Spectrum 1	1	61.451765196	61.501174823	2392.0	2583.3	SUKIA_20190904_230000_5min_cut.wav	61.4518	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_2\SUKIA_20190904_230000_5min_cut.wav
5	Spectrogram 1	1	64.689954343	64.735246502	2360.5	2600.2	SUKIA_20190904_230000_5min_cut.wav	64.6900	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_2\SUKIA_20190904_230000_5min_cut.wav
5	Selection Spectrum 1	1	64.689954343	64.735246502	2360.5	2600.2	SUKIA_20190904_230000_5min_cut.wav	64.6900	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_2\SUKIA_20190904_230000_5min_cut.wav
