Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	38.464541568	38.497338723	2271.2	2487.7	SUKIA_20191221_000000_5min_cut.wav	38.4645	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
1	Selection Spectrum 1	1	38.464541568	38.497338723	2271.2	2487.7	SUKIA_20191221_000000_5min_cut.wav	38.4645	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
2	Spectrogram 1	1	43.650591794	43.712086460	2315.5	2504.7	SUKIA_20191221_000000_5min_cut.wav	43.6506	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
2	Selection Spectrum 1	1	43.650591794	43.712086460	2315.5	2504.7	SUKIA_20191221_000000_5min_cut.wav	43.6506	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
3	Spectrogram 1	1	42.359203793	42.404299882	2320.6	2559.3	SUKIA_20191221_000000_5min_cut.wav	42.3592	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
3	Selection Spectrum 1	1	42.359203793	42.404299882	2320.6	2559.3	SUKIA_20191221_000000_5min_cut.wav	42.3592	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
4	Spectrogram 1	1	57.033417889	57.066215045	2363.2	2569.5	SUKIA_20191221_000000_5min_cut.wav	57.0334	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
4	Selection Spectrum 1	1	57.033417889	57.066215045	2363.2	2569.5	SUKIA_20191221_000000_5min_cut.wav	57.0334	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
5	Spectrogram 1	1	58.308407312	58.341204468	2307.0	2591.6	SUKIA_20191221_000000_5min_cut.wav	58.3084	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
5	Selection Spectrum 1	1	58.308407312	58.341204468	2307.0	2591.6	SUKIA_20191221_000000_5min_cut.wav	58.3084	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
6	Spectrogram 1	1	59.989261536	60.067154780	2250.7	2417.8	SUKIA_20191221_000000_5min_cut.wav	59.9893	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
6	Selection Spectrum 1	1	59.989261536	60.067154780	2250.7	2417.8	SUKIA_20191221_000000_5min_cut.wav	59.9893	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
7	Spectrogram 1	1	63.056139329	63.088936485	2230.3	2467.2	SUKIA_20191221_000000_5min_cut.wav	63.0561	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
7	Selection Spectrum 1	1	63.056139329	63.088936485	2230.3	2467.2	SUKIA_20191221_000000_5min_cut.wav	63.0561	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
8	Spectrogram 1	1	69.373390569	69.410287369	2288.2	2496.2	SUKIA_20191221_000000_5min_cut.wav	69.3734	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
8	Selection Spectrum 1	1	69.373390569	69.410287369	2288.2	2496.2	SUKIA_20191221_000000_5min_cut.wav	69.3734	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
9	Spectrogram 1	1	72.517817860	72.554714660	2307.0	2561.0	SUKIA_20191221_000000_5min_cut.wav	72.5178	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
9	Selection Spectrum 1	1	72.517817860	72.554714660	2307.0	2561.0	SUKIA_20191221_000000_5min_cut.wav	72.5178	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
10	Spectrogram 1	1	78.319903813	78.364999902	2201.3	2475.7	SUKIA_20191221_000000_5min_cut.wav	78.3199	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
10	Selection Spectrum 1	1	78.319903813	78.364999902	2201.3	2475.7	SUKIA_20191221_000000_5min_cut.wav	78.3199	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
11	Spectrogram 1	1	82.058779550	82.091576705	2308.7	2530.3	SUKIA_20191221_000000_5min_cut.wav	82.0588	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
11	Selection Spectrum 1	1	82.058779550	82.091576705	2308.7	2530.3	SUKIA_20191221_000000_5min_cut.wav	82.0588	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
12	Spectrogram 1	1	82.870509150	82.915605239	2261.0	2542.2	SUKIA_20191221_000000_5min_cut.wav	82.8705	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
12	Selection Spectrum 1	1	82.870509150	82.915605239	2261.0	2542.2	SUKIA_20191221_000000_5min_cut.wav	82.8705	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
13	Spectrogram 1	1	86.804437634	86.857733012	2300.2	2433.1	SUKIA_20191221_000000_5min_cut.wav	86.8044	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
13	Selection Spectrum 1	1	86.804437634	86.857733012	2300.2	2433.1	SUKIA_20191221_000000_5min_cut.wav	86.8044	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
14	Spectrogram 1	1	90.731897014	90.776993103	2213.2	2375.2	SUKIA_20191221_000000_5min_cut.wav	90.7319	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
14	Selection Spectrum 1	1	90.731897014	90.776993103	2213.2	2375.2	SUKIA_20191221_000000_5min_cut.wav	90.7319	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
15	Spectrogram 1	1	93.892144184	93.929040984	2313.8	2588.2	SUKIA_20191221_000000_5min_cut.wav	93.8921	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
15	Selection Spectrum 1	1	93.892144184	93.929040984	2313.8	2588.2	SUKIA_20191221_000000_5min_cut.wav	93.8921	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
16	Spectrogram 1	1	100.521031805	100.557928605	2223.5	2434.8	SUKIA_20191221_000000_5min_cut.wav	100.5210	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
16	Selection Spectrum 1	1	100.521031805	100.557928605	2223.5	2434.8	SUKIA_20191221_000000_5min_cut.wav	100.5210	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
17	Spectrogram 1	1	106.358925498	106.412220876	2339.4	2535.4	SUKIA_20191221_000000_5min_cut.wav	106.3589	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
17	Selection Spectrum 1	1	106.358925498	106.412220876	2339.4	2535.4	SUKIA_20191221_000000_5min_cut.wav	106.3589	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
18	Spectrogram 1	1	114.671471327	114.712467772	2327.4	2516.6	SUKIA_20191221_000000_5min_cut.wav	114.6715	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
18	Selection Spectrum 1	1	114.671471327	114.712467772	2327.4	2516.6	SUKIA_20191221_000000_5min_cut.wav	114.6715	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
19	Spectrogram 1	1	150.564184864	150.605181308	2289.9	2475.7	SUKIA_20191221_000000_5min_cut.wav	150.5642	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
19	Selection Spectrum 1	1	150.564184864	150.605181308	2289.9	2475.7	SUKIA_20191221_000000_5min_cut.wav	150.5642	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
20	Spectrogram 1	1	191.467406380	191.508402824	2223.5	2520.1	SUKIA_20191221_000000_5min_cut.wav	191.4674	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
20	Selection Spectrum 1	1	191.467406380	191.508402824	2223.5	2520.1	SUKIA_20191221_000000_5min_cut.wav	191.4674	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
21	Spectrogram 1	1	237.478004145	237.523100234	2242.2	2472.3	SUKIA_20191221_000000_5min_cut.wav	237.4780	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
21	Selection Spectrum 1	1	237.478004145	237.523100234	2242.2	2472.3	SUKIA_20191221_000000_5min_cut.wav	237.4780	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
22	Spectrogram 1	1	244.030122999	244.079318733	2226.9	2550.7	SUKIA_20191221_000000_5min_cut.wav	244.0301	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
22	Selection Spectrum 1	1	244.030122999	244.079318733	2226.9	2550.7	SUKIA_20191221_000000_5min_cut.wav	244.0301	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
23	Spectrogram 1	1	246.051247712	246.079945223	2279.7	2480.9	SUKIA_20191221_000000_5min_cut.wav	246.0512	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
23	Selection Spectrum 1	1	246.051247712	246.079945223	2279.7	2480.9	SUKIA_20191221_000000_5min_cut.wav	246.0512	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
24	Spectrogram 1	1	246.797383001	246.858877668	2330.9	2561.0	SUKIA_20191221_000000_5min_cut.wav	246.7974	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
24	Selection Spectrum 1	1	246.797383001	246.858877668	2330.9	2561.0	SUKIA_20191221_000000_5min_cut.wav	246.7974	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\SUKIA_20191221_000000_5min_cut.wav
