Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Spectrogram 1	1	2.682527156	2.776307882	2199.3	2595.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	2.6825	SUKIA_20200212_020000_5min_cut.wav
2	Spectrogram 1	1	6.708147090	6.749176157	2011.6	2363.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	6.7081	SUKIA_20200212_020000_5min_cut.wav
3	Spectrogram 1	1	11.471004338	11.517894701	2194.4	2550.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	11.4710	SUKIA_20200212_020000_5min_cut.wav
4	Spectrogram 1	1	12.203666260	12.303308281	2247.1	2562.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	12.2037	SUKIA_20200212_020000_5min_cut.wav
5	Spectrogram 1	1	15.726562536	15.808620671	2097.7	2384.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	15.7266	SUKIA_20200212_020000_5min_cut.wav
6	Spectrogram 1	1	17.420476900	17.484951149	2196.9	2579.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	17.4205	SUKIA_20200212_020000_5min_cut.wav
7	Spectrogram 1	1	21.722667707	21.775419365	2106.7	2501.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	21.7227	SUKIA_20200212_020000_5min_cut.wav
8	Spectrogram 1	1	23.177046317	23.282549634	2263.7	2612.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	23.1770	SUKIA_20200212_020000_5min_cut.wav
9	Spectrogram 1	1	26.852078519	26.922414063	2277.3	2555.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	26.8521	SUKIA_20200212_020000_5min_cut.wav
10	Spectrogram 1	1	169.873963148	169.997050351	2116.4	2550.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	169.8740	SUKIA_20200212_020000_5min_cut.wav
11	Spectrogram 1	1	172.476378295	172.587742907	2022.4	2499.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	172.4764	SUKIA_20200212_020000_5min_cut.wav
12	Spectrogram 1	1	180.955202081	181.013815035	2209.6	2608.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	180.9552	SUKIA_20200212_020000_5min_cut.wav
13	Spectrogram 1	1	182.232964473	182.303300018	2243.3	2608.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	182.2330	SUKIA_20200212_020000_5min_cut.wav
14	Spectrogram 1	1	185.110860504	185.198779934	2177.5	2542.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	185.1109	SUKIA_20200212_020000_5min_cut.wav
15	Spectrogram 1	1	188.745294931	188.798046589	2247.1	2612.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	188.7453	SUKIA_20200212_020000_5min_cut.wav
16	Spectrogram 1	1	199.557251558	199.627587102	2247.1	2525.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	199.5573	SUKIA_20200212_020000_5min_cut.wav
17	Spectrogram 1	1	223.828879988	223.881631646	2194.4	2538.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	223.8289	SUKIA_20200212_020000_5min_cut.wav
18	Spectrogram 1	1	258.641467720	258.711803265	2207.6	2555.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	258.6415	SUKIA_20200212_020000_5min_cut.wav
19	Spectrogram 1	1	270.628512745	270.681264404	2291.1	2541.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	270.6285	SUKIA_20200212_020000_5min_cut.wav
20	Spectrogram 1	1	283.859673800	283.918286753	2151.9	2402.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	283.8597	SUKIA_20200212_020000_5min_cut.wav
21	Spectrogram 1	1	287.079112505	287.149448049	2235.4	2513.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	287.0791	SUKIA_20200212_020000_5min_cut.wav
22	Spectrogram 1	1	292.596135096	292.660609345	2263.3	2555.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	292.5961	SUKIA_20200212_020000_5min_cut.wav
23	Spectrogram 1	1	294.890473331	294.943224989	2249.4	2541.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	294.8905	SUKIA_20200212_020000_5min_cut.wav
24	Spectrogram 1	1	298.899844734	298.970180278	2312.0	2520.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200212_020000_5min_cut.wav	298.8998	SUKIA_20200212_020000_5min_cut.wav
