Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	19.981353644	20.051142715	2321.2	2544.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	19.9814	SUKIA_20200115_000000_5min_cut.wav
1	Spectrogram 1	1	19.981353644	20.051142715	2321.2	2544.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	19.9814	SUKIA_20200115_000000_5min_cut.wav
1	Selection Spectrum 1	1	19.981353644	20.051142715	2321.2	2544.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	19.9814	SUKIA_20200115_000000_5min_cut.wav
2	Waveform 1	1	26.092771519	26.156744835	2177.8	2480.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	26.0928	SUKIA_20200115_000000_5min_cut.wav
2	Spectrogram 1	1	26.092771519	26.156744835	2177.8	2480.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	26.0928	SUKIA_20200115_000000_5min_cut.wav
2	Selection Spectrum 1	1	26.092771519	26.156744835	2177.8	2480.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	26.0928	SUKIA_20200115_000000_5min_cut.wav
3	Waveform 1	1	31.281204835	31.327730882	2225.6	2480.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	31.2812	SUKIA_20200115_000000_5min_cut.wav
3	Spectrogram 1	1	31.281204835	31.327730882	2225.6	2480.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	31.2812	SUKIA_20200115_000000_5min_cut.wav
3	Selection Spectrum 1	1	31.281204835	31.327730882	2225.6	2480.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	31.2812	SUKIA_20200115_000000_5min_cut.wav
4	Waveform 1	1	35.166129806	35.235918877	2145.9	2464.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	35.1661	SUKIA_20200115_000000_5min_cut.wav
4	Spectrogram 1	1	35.166129806	35.235918877	2145.9	2464.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	35.1661	SUKIA_20200115_000000_5min_cut.wav
4	Selection Spectrum 1	1	35.166129806	35.235918877	2145.9	2464.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	35.1661	SUKIA_20200115_000000_5min_cut.wav
5	Waveform 1	1	39.340870593	39.404843908	2225.6	2496.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	39.3409	SUKIA_20200115_000000_5min_cut.wav
5	Spectrogram 1	1	39.340870593	39.404843908	2225.6	2496.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	39.3409	SUKIA_20200115_000000_5min_cut.wav
5	Selection Spectrum 1	1	39.340870593	39.404843908	2225.6	2496.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	39.3409	SUKIA_20200115_000000_5min_cut.wav
6	Waveform 1	1	41.911434720	41.975408036	2353.0	2576.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	41.9114	SUKIA_20200115_000000_5min_cut.wav
6	Spectrogram 1	1	41.911434720	41.975408036	2353.0	2576.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	41.9114	SUKIA_20200115_000000_5min_cut.wav
6	Selection Spectrum 1	1	41.911434720	41.975408036	2353.0	2576.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	41.9114	SUKIA_20200115_000000_5min_cut.wav
7	Waveform 1	1	49.054719840	49.118693156	2337.1	2783.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	49.0547	SUKIA_20200115_000000_5min_cut.wav
7	Spectrogram 1	1	49.054719840	49.118693156	2337.1	2783.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	49.0547	SUKIA_20200115_000000_5min_cut.wav
7	Selection Spectrum 1	1	49.054719840	49.118693156	2337.1	2783.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200115_000000_5min_cut.wav	49.0547	SUKIA_20200115_000000_5min_cut.wav
