Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
13	Spectrogram 1	1	142.782034490	142.851510036	2098.509	2443.040	LAGCHIMU_20190809_220000_5min_cut.wav	142.7820	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
14	Spectrogram 1	1	150.614576972	150.695631776	2140.270	2338.636	LAGCHIMU_20190809_220000_5min_cut.wav	150.6146	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
15	Spectrogram 1	1	157.588978509	157.693191829	2150.710	2380.398	LAGCHIMU_20190809_220000_5min_cut.wav	157.5890	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
16	Spectrogram 1	1	161.947096535	161.999203195	2108.949	2338.636	LAGCHIMU_20190809_220000_5min_cut.wav	161.9471	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
17	Spectrogram 1	1	169.051864058	169.132918862	2129.830	2328.196	LAGCHIMU_20190809_220000_5min_cut.wav	169.0519	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
18	Spectrogram 1	1	172.216628351	172.297683156	2234.233	2380.398	LAGCHIMU_20190809_220000_5min_cut.wav	172.2166	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
19	Spectrogram 1	1	178.538529292	178.642742612	2171.591	2380.398	LAGCHIMU_20190809_220000_5min_cut.wav	178.5385	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
20	Spectrogram 1	1	181.589663714	181.659139260	2108.949	2338.636	LAGCHIMU_20190809_220000_5min_cut.wav	181.5897	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
21	Spectrogram 1	1	209.956173016	210.037227821	2088.068	2328.196	LAGCHIMU_20190809_220000_5min_cut.wav	209.9562	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
22	Spectrogram 1	1	273.914894731	273.995949535	2129.830	2286.435	LAGCHIMU_20190809_220000_5min_cut.wav	273.9149	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
23	Spectrogram 1	1	277.104980245	277.168666163	2067.187	2369.957	LAGCHIMU_20190809_220000_5min_cut.wav	277.1050	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
24	Spectrogram 1	1	280.148899602	280.224164777	2213.352	2390.838	LAGCHIMU_20190809_220000_5min_cut.wav	280.1489	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
25	Spectrogram 1	1	284.636816308	284.712081483	2148.289	2332.850	LAGCHIMU_20190809_220000_5min_cut.wav	284.6368	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
26	Spectrogram 1	1	288.794213695	288.860794427	2118.759	2347.615	LAGCHIMU_20190809_220000_5min_cut.wav	288.7942	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
27	Spectrogram 1	1	288.889742571	288.959218118	2163.054	2325.467	LAGCHIMU_20190809_220000_5min_cut.wav	288.8897	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190809_220000_5min_cut.wav
