Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	24.794683642	24.858696667	2373.4	2644.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	24.7947	SUKIA_20200109_040000_5min_cut.wav
1	Spectrogram 1	1	24.794683642	24.858696667	2373.4	2644.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	24.7947	SUKIA_20200109_040000_5min_cut.wav
1	Selection Spectrum 1	1	24.794683642	24.858696667	2373.4	2644.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	24.7947	SUKIA_20200109_040000_5min_cut.wav
3	Waveform 1	1	29.480919254	29.515835450	2393.7	2559.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	29.4809	SUKIA_20200109_040000_5min_cut.wav
3	Spectrogram 1	1	29.480919254	29.515835450	2393.7	2559.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	29.4809	SUKIA_20200109_040000_5min_cut.wav
3	Selection Spectrum 1	1	29.480919254	29.515835450	2393.7	2559.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	29.4809	SUKIA_20200109_040000_5min_cut.wav
4	Waveform 1	1	34.695071166	34.794000387	2245.9	2500.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	34.6951	SUKIA_20200109_040000_5min_cut.wav
4	Spectrogram 1	1	34.695071166	34.794000387	2245.9	2500.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	34.6951	SUKIA_20200109_040000_5min_cut.wav
4	Selection Spectrum 1	1	34.695071166	34.794000387	2245.9	2500.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	34.6951	SUKIA_20200109_040000_5min_cut.wav
5	Waveform 1	1	40.170505659	40.217060586	2239.7	2419.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	40.1705	SUKIA_20200109_040000_5min_cut.wav
5	Spectrogram 1	1	40.170505659	40.217060586	2239.7	2419.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	40.1705	SUKIA_20200109_040000_5min_cut.wav
5	Selection Spectrum 1	1	40.170505659	40.217060586	2239.7	2419.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	40.1705	SUKIA_20200109_040000_5min_cut.wav
6	Waveform 1	1	92.344344847	92.425815971	1847.6	2150.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200109_040000_5min_cut.wav	92.3443	SUKIA_20200109_040000_5min_cut.wav
