Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	1.445398925	1.491388891	1957.8	2583.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	1.4454	SUKIA_20200128_220000_5min_cut.wav
1	Spectrogram 1	1	1.445398925	1.491388891	1957.8	2583.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	1.4454	SUKIA_20200128_220000_5min_cut.wav
1	Selection Spectrum 1	1	1.445398925	1.491388891	1957.8	2583.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	1.4454	SUKIA_20200128_220000_5min_cut.wav
2	Waveform 1	1	3.955137060	4.020837011	2037.4	2613.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	3.9551	SUKIA_20200128_220000_5min_cut.wav
2	Spectrogram 1	1	3.955137060	4.020837011	2037.4	2613.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	3.9551	SUKIA_20200128_220000_5min_cut.wav
2	Selection Spectrum 1	1	3.955137060	4.020837011	2037.4	2613.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	3.9551	SUKIA_20200128_220000_5min_cut.wav
3	Waveform 1	1	6.149515428	6.208645384	2179.1	2758.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	6.1495	SUKIA_20200128_220000_5min_cut.wav
3	Spectrogram 1	1	6.149515428	6.208645384	2179.1	2758.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	6.1495	SUKIA_20200128_220000_5min_cut.wav
3	Selection Spectrum 1	1	6.149515428	6.208645384	2179.1	2758.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	6.1495	SUKIA_20200128_220000_5min_cut.wav
4	Waveform 1	1	9.724829691	9.810239628	2288.3	2665.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	9.7248	SUKIA_20200128_220000_5min_cut.wav
4	Spectrogram 1	1	9.724829691	9.810239628	2288.3	2665.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	9.7248	SUKIA_20200128_220000_5min_cut.wav
4	Selection Spectrum 1	1	9.724829691	9.810239628	2288.3	2665.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	9.7248	SUKIA_20200128_220000_5min_cut.wav
5	Waveform 1	1	14.047886477	14.166146389	2233.1	2559.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	14.0479	SUKIA_20200128_220000_5min_cut.wav
5	Spectrogram 1	1	14.047886477	14.166146389	2233.1	2559.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	14.0479	SUKIA_20200128_220000_5min_cut.wav
5	Selection Spectrum 1	1	14.047886477	14.166146389	2233.1	2559.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	14.0479	SUKIA_20200128_220000_5min_cut.wav
6	Waveform 1	1	16.183167002	16.255436948	2088.9	2494.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	16.1832	SUKIA_20200128_220000_5min_cut.wav
6	Spectrogram 1	1	16.183167002	16.255436948	2088.9	2494.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	16.1832	SUKIA_20200128_220000_5min_cut.wav
6	Selection Spectrum 1	1	16.183167002	16.255436948	2088.9	2494.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	16.1832	SUKIA_20200128_220000_5min_cut.wav
7	Waveform 1	1	20.539073763	20.598203719	2265.7	2543.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	20.5391	SUKIA_20200128_220000_5min_cut.wav
7	Spectrogram 1	1	20.539073763	20.598203719	2265.7	2543.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	20.5391	SUKIA_20200128_220000_5min_cut.wav
7	Selection Spectrum 1	1	20.539073763	20.598203719	2265.7	2543.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	20.5391	SUKIA_20200128_220000_5min_cut.wav
8	Waveform 1	1	24.522621160	24.627741081	2124.4	2542.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	24.5226	SUKIA_20200128_220000_5min_cut.wav
8	Spectrogram 1	1	24.522621160	24.627741081	2124.4	2542.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	24.5226	SUKIA_20200128_220000_5min_cut.wav
8	Selection Spectrum 1	1	24.522621160	24.627741081	2124.4	2542.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	24.5226	SUKIA_20200128_220000_5min_cut.wav
9	Waveform 1	1	89.394157640	89.459857591	1908.6	2363.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	89.3942	SUKIA_20200128_220000_5min_cut.wav
9	Spectrogram 1	1	89.394157640	89.459857591	1908.6	2363.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	89.3942	SUKIA_20200128_220000_5min_cut.wav
9	Selection Spectrum 1	1	89.394157640	89.459857591	1908.6	2363.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	89.3942	SUKIA_20200128_220000_5min_cut.wav
10	Waveform 1	1	108.564607429	108.669727351	2034.3	2760.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	108.5646	SUKIA_20200128_220000_5min_cut.wav
10	Spectrogram 1	1	108.564607429	108.669727351	2034.3	2760.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	108.5646	SUKIA_20200128_220000_5min_cut.wav
10	Selection Spectrum 1	1	108.564607429	108.669727351	2034.3	2760.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	108.5646	SUKIA_20200128_220000_5min_cut.wav
11	Waveform 1	1	110.732705817	110.818115754	2048.0	3006.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	110.7327	SUKIA_20200128_220000_5min_cut.wav
11	Spectrogram 1	1	110.732705817	110.818115754	2048.0	3006.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	110.7327	SUKIA_20200128_220000_5min_cut.wav
11	Selection Spectrum 1	1	110.732705817	110.818115754	2048.0	3006.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	110.7327	SUKIA_20200128_220000_5min_cut.wav
12	Waveform 1	1	113.071624078	113.163604010	2064.3	2575.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	113.0716	SUKIA_20200128_220000_5min_cut.wav
12	Spectrogram 1	1	113.071624078	113.163604010	2064.3	2575.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	113.0716	SUKIA_20200128_220000_5min_cut.wav
12	Selection Spectrum 1	1	113.071624078	113.163604010	2064.3	2575.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	113.0716	SUKIA_20200128_220000_5min_cut.wav
13	Waveform 1	1	115.708012818	115.786852759	2026.1	2608.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	115.7080	SUKIA_20200128_220000_5min_cut.wav
13	Spectrogram 1	1	115.708012818	115.786852759	2026.1	2608.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200128_220000_5min_cut.wav	115.7080	SUKIA_20200128_220000_5min_cut.wav
