Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	8.268265668	8.333767841	2174.141	2288.985	LAGCHIMU_20190913_190000_5min_cut.wav	8.2683	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
1	Selection Spectrum 1	1	8.268265668	8.333767841	2174.141	2288.985	LAGCHIMU_20190913_190000_5min_cut.wav	8.2683	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
2	Spectrogram 1	1	14.504051661	14.549084405	2107.726	2351.250	LAGCHIMU_20190913_190000_5min_cut.wav	14.5041	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
2	Selection Spectrum 1	1	14.504051661	14.549084405	2107.726	2351.250	LAGCHIMU_20190913_190000_5min_cut.wav	14.5041	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
3	Spectrogram 1	1	16.869052292	16.926366693	2229.488	2439.804	LAGCHIMU_20190913_190000_5min_cut.wav	16.8691	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
3	Selection Spectrum 1	1	16.869052292	16.926366693	2229.488	2439.804	LAGCHIMU_20190913_190000_5min_cut.wav	16.8691	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
4	Spectrogram 1	1	20.800350897	20.861759185	2163.072	2362.319	LAGCHIMU_20190913_190000_5min_cut.wav	20.8004	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
4	Selection Spectrum 1	1	20.800350897	20.861759185	2163.072	2362.319	LAGCHIMU_20190913_190000_5min_cut.wav	20.8004	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
5	Spectrogram 1	1	23.888195507	23.941416022	2196.280	2450.873	LAGCHIMU_20190913_190000_5min_cut.wav	23.8882	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
5	Selection Spectrum 1	1	23.888195507	23.941416022	2196.280	2450.873	LAGCHIMU_20190913_190000_5min_cut.wav	23.8882	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
6	Spectrogram 1	1	28.195459821	28.260961994	2118.795	2306.973	LAGCHIMU_20190913_190000_5min_cut.wav	28.1955	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
6	Selection Spectrum 1	1	28.195459821	28.260961994	2118.795	2306.973	LAGCHIMU_20190913_190000_5min_cut.wav	28.1955	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
7	Spectrogram 1	1	30.364675348	30.450646951	2262.695	2461.942	LAGCHIMU_20190913_190000_5min_cut.wav	30.3647	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
7	Selection Spectrum 1	1	30.364675348	30.450646951	2262.695	2461.942	LAGCHIMU_20190913_190000_5min_cut.wav	30.3647	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
8	Spectrogram 1	1	32.792349654	32.866039599	2140.933	2351.250	LAGCHIMU_20190913_190000_5min_cut.wav	32.7923	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/files/converted_sound_files/LAGCHIMU_20190913_190000_5min_cut.wav
