Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	26.191348303	26.263574795	2216.2	2588.6	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190902_230000_5min_cut.wav	26.1913	SUKIA_20190902_230000_5min_cut.wav
1	Spectrogram 1	1	26.191348303	26.263574795	2216.2	2588.6	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190902_230000_5min_cut.wav	26.1913	SUKIA_20190902_230000_5min_cut.wav
1	Selection Spectrum 1	1	26.191348303	26.263574795	2216.2	2588.6	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190902_230000_5min_cut.wav	26.1913	SUKIA_20190902_230000_5min_cut.wav
2	Waveform 1	1	30.367366668	30.432370510	2162.2	2528.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190902_230000_5min_cut.wav	30.3674	SUKIA_20190902_230000_5min_cut.wav
2	Spectrogram 1	1	30.367366668	30.432370510	2162.2	2528.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190902_230000_5min_cut.wav	30.3674	SUKIA_20190902_230000_5min_cut.wav
2	Selection Spectrum 1	1	30.367366668	30.432370510	2162.2	2528.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190902_230000_5min_cut.wav	30.3674	SUKIA_20190902_230000_5min_cut.wav
3	Waveform 1	1	30.511819650	30.576823493	2234.3	2600.6	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190902_230000_5min_cut.wav	30.5118	SUKIA_20190902_230000_5min_cut.wav
3	Spectrogram 1	1	30.511819650	30.576823493	2234.3	2600.6	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190902_230000_5min_cut.wav	30.5118	SUKIA_20190902_230000_5min_cut.wav
3	Selection Spectrum 1	1	30.511819650	30.576823493	2234.3	2600.6	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190902_230000_5min_cut.wav	30.5118	SUKIA_20190902_230000_5min_cut.wav
4	Waveform 1	1	33.718676946	33.776458139	2172.1	2654.7	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190902_230000_5min_cut.wav	33.7187	SUKIA_20190902_230000_5min_cut.wav
