Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	12.927719223	13.039409140	1941.5	2583.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	12.9277	SUKIA_20200129_230000_5min_cut.wav
1	Spectrogram 1	1	12.927719223	13.039409140	1941.5	2583.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	12.9277	SUKIA_20200129_230000_5min_cut.wav
1	Selection Spectrum 1	1	12.927719223	13.039409140	1941.5	2583.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	12.9277	SUKIA_20200129_230000_5min_cut.wav
2	Waveform 1	1	20.129361702	20.208201643	2020.7	2551.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	20.1294	SUKIA_20200129_230000_5min_cut.wav
2	Spectrogram 1	1	20.129361702	20.208201643	2020.7	2551.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	20.1294	SUKIA_20200129_230000_5min_cut.wav
2	Selection Spectrum 1	1	20.129361702	20.208201643	2020.7	2551.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	20.1294	SUKIA_20200129_230000_5min_cut.wav
3	Waveform 1	1	21.798140461	21.890120393	2081.2	2613.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	21.7981	SUKIA_20200129_230000_5min_cut.wav
3	Spectrogram 1	1	21.798140461	21.890120393	2081.2	2613.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	21.7981	SUKIA_20200129_230000_5min_cut.wav
3	Selection Spectrum 1	1	21.798140461	21.890120393	2081.2	2613.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	21.7981	SUKIA_20200129_230000_5min_cut.wav
4	Waveform 1	1	25.945628077	26.044178004	1854.3	2583.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	25.9456	SUKIA_20200129_230000_5min_cut.wav
4	Spectrogram 1	1	25.945628077	26.044178004	1854.3	2583.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	25.9456	SUKIA_20200129_230000_5min_cut.wav
4	Selection Spectrum 1	1	25.945628077	26.044178004	1854.3	2583.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	25.9456	SUKIA_20200129_230000_5min_cut.wav
5	Waveform 1	1	28.567056128	28.659036060	1977.0	2761.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	28.5671	SUKIA_20200129_230000_5min_cut.wav
5	Spectrogram 1	1	28.567056128	28.659036060	1977.0	2761.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	28.5671	SUKIA_20200129_230000_5min_cut.wav
5	Selection Spectrum 1	1	28.567056128	28.659036060	1977.0	2761.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	28.5671	SUKIA_20200129_230000_5min_cut.wav
6	Waveform 1	1	79.264086687	79.329786638	1818.6	2419.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	79.2641	SUKIA_20200129_230000_5min_cut.wav
6	Spectrogram 1	1	79.264086687	79.329786638	1818.6	2419.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	79.2641	SUKIA_20200129_230000_5min_cut.wav
6	Selection Spectrum 1	1	79.264086687	79.329786638	1818.6	2419.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	79.2641	SUKIA_20200129_230000_5min_cut.wav
7	Waveform 1	1	140.393091271	140.498211193	2009.8	2640.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	140.3931	SUKIA_20200129_230000_5min_cut.wav
7	Spectrogram 1	1	140.393091271	140.498211193	2009.8	2640.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	140.3931	SUKIA_20200129_230000_5min_cut.wav
7	Selection Spectrum 1	1	140.393091271	140.498211193	2009.8	2640.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	140.3931	SUKIA_20200129_230000_5min_cut.wav
8	Waveform 1	1	148.902473579	149.014163496	1774.9	2588.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	148.9025	SUKIA_20200129_230000_5min_cut.wav
8	Spectrogram 1	1	148.902473579	149.014163496	1774.9	2588.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	148.9025	SUKIA_20200129_230000_5min_cut.wav
8	Selection Spectrum 1	1	148.902473579	149.014163496	1774.9	2588.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	148.9025	SUKIA_20200129_230000_5min_cut.wav
9	Waveform 1	1	156.206552816	156.285392757	1788.6	2389.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	156.2066	SUKIA_20200129_230000_5min_cut.wav
9	Spectrogram 1	1	156.206552816	156.285392757	1788.6	2389.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	156.2066	SUKIA_20200129_230000_5min_cut.wav
9	Selection Spectrum 1	1	156.206552816	156.285392757	1788.6	2389.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	156.2066	SUKIA_20200129_230000_5min_cut.wav
10	Waveform 1	1	161.160329133	161.245739070	1977.0	2762.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	161.1603	SUKIA_20200129_230000_5min_cut.wav
10	Spectrogram 1	1	161.160329133	161.245739070	1977.0	2762.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	161.1603	SUKIA_20200129_230000_5min_cut.wav
10	Selection Spectrum 1	1	161.160329133	161.245739070	1977.0	2762.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	161.1603	SUKIA_20200129_230000_5min_cut.wav
11	Waveform 1	1	163.721756766	163.780886722	2242.0	2542.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	163.7218	SUKIA_20200129_230000_5min_cut.wav
11	Spectrogram 1	1	163.721756766	163.780886722	2242.0	2542.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	163.7218	SUKIA_20200129_230000_5min_cut.wav
11	Selection Spectrum 1	1	163.721756766	163.780886722	2242.0	2542.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	163.7218	SUKIA_20200129_230000_5min_cut.wav
12	Waveform 1	1	166.481154714	166.573134646	2181.9	2457.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	166.4812	SUKIA_20200129_230000_5min_cut.wav
12	Spectrogram 1	1	166.481154714	166.573134646	2181.9	2457.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	166.4812	SUKIA_20200129_230000_5min_cut.wav
12	Selection Spectrum 1	1	166.481154714	166.573134646	2181.9	2457.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	166.4812	SUKIA_20200129_230000_5min_cut.wav
13	Waveform 1	1	208.717497608	208.822617530	2121.8	2580.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	208.7175	SUKIA_20200129_230000_5min_cut.wav
13	Spectrogram 1	1	208.717497608	208.822617530	2121.8	2580.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	208.7175	SUKIA_20200129_230000_5min_cut.wav
13	Selection Spectrum 1	1	208.717497608	208.822617530	2121.8	2580.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	208.7175	SUKIA_20200129_230000_5min_cut.wav
14	Waveform 1	1	298.597234545	298.715494457	2018.0	2621.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	298.5972	SUKIA_20200129_230000_5min_cut.wav
14	Spectrogram 1	1	298.597234545	298.715494457	2018.0	2621.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	298.5972	SUKIA_20200129_230000_5min_cut.wav
14	Selection Spectrum 1	1	298.597234545	298.715494457	2018.0	2621.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200129_230000_5min_cut.wav	298.5972	SUKIA_20200129_230000_5min_cut.wav
