Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	72.281937020	72.360776962	1726.6	2625.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	72.2819	SUKIA_20200206_190000_5min_cut.wav
1	Spectrogram 1	1	72.281937020	72.360776962	1726.6	2625.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	72.2819	SUKIA_20200206_190000_5min_cut.wav
1	Selection Spectrum 1	1	72.281937020	72.360776962	1726.6	2625.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	72.2819	SUKIA_20200206_190000_5min_cut.wav
2	Waveform 1	1	77.110883430	77.196293367	2010.7	2735.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	77.1109	SUKIA_20200206_190000_5min_cut.wav
2	Spectrogram 1	1	77.110883430	77.196293367	2010.7	2735.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	77.1109	SUKIA_20200206_190000_5min_cut.wav
2	Selection Spectrum 1	1	77.110883430	77.196293367	2010.7	2735.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	77.1109	SUKIA_20200206_190000_5min_cut.wav
3	Waveform 1	1	112.271593429	112.330723385	2032.5	2800.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	112.2716	SUKIA_20200206_190000_5min_cut.wav
3	Spectrogram 1	1	112.271593429	112.330723385	2032.5	2800.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	112.2716	SUKIA_20200206_190000_5min_cut.wav
3	Selection Spectrum 1	1	112.271593429	112.330723385	2032.5	2800.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	112.2716	SUKIA_20200206_190000_5min_cut.wav
4	Waveform 1	1	129.753530929	129.858650851	1975.1	2638.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	129.7535	SUKIA_20200206_190000_5min_cut.wav
4	Spectrogram 1	1	129.753530929	129.858650851	1975.1	2638.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	129.7535	SUKIA_20200206_190000_5min_cut.wav
4	Selection Spectrum 1	1	129.753530929	129.858650851	1975.1	2638.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	129.7535	SUKIA_20200206_190000_5min_cut.wav
5	Waveform 1	1	134.129180359	134.221160291	2032.5	2750.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	134.1292	SUKIA_20200206_190000_5min_cut.wav
5	Spectrogram 1	1	134.129180359	134.221160291	2032.5	2750.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	134.1292	SUKIA_20200206_190000_5min_cut.wav
5	Selection Spectrum 1	1	134.129180359	134.221160291	2032.5	2750.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	134.1292	SUKIA_20200206_190000_5min_cut.wav
6	Waveform 1	1	134.345990198	134.457680115	2204.6	2540.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	134.3460	SUKIA_20200206_190000_5min_cut.wav
6	Spectrogram 1	1	134.345990198	134.457680115	2204.6	2540.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	134.3460	SUKIA_20200206_190000_5min_cut.wav
6	Selection Spectrum 1	1	134.345990198	134.457680115	2204.6	2540.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	134.3460	SUKIA_20200206_190000_5min_cut.wav
7	Waveform 1	1	139.708926910	139.774626861	1805.8	2491.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	139.7089	SUKIA_20200206_190000_5min_cut.wav
7	Spectrogram 1	1	139.708926910	139.774626861	1805.8	2491.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	139.7089	SUKIA_20200206_190000_5min_cut.wav
7	Selection Spectrum 1	1	139.708926910	139.774626861	1805.8	2491.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	139.7089	SUKIA_20200206_190000_5min_cut.wav
8	Waveform 1	1	143.440684136	143.486674101	2032.5	2595.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	143.4407	SUKIA_20200206_190000_5min_cut.wav
8	Spectrogram 1	1	143.440684136	143.486674101	2032.5	2595.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	143.4407	SUKIA_20200206_190000_5min_cut.wav
8	Selection Spectrum 1	1	143.440684136	143.486674101	2032.5	2595.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	143.4407	SUKIA_20200206_190000_5min_cut.wav
9	Waveform 1	1	139.787766851	139.899456768	1977.9	2589.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	139.7878	SUKIA_20200206_190000_5min_cut.wav
9	Spectrogram 1	1	139.787766851	139.899456768	1977.9	2589.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	139.7878	SUKIA_20200206_190000_5min_cut.wav
9	Selection Spectrum 1	1	139.787766851	139.899456768	1977.9	2589.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	139.7878	SUKIA_20200206_190000_5min_cut.wav
10	Waveform 1	1	143.539234062	143.631213994	1901.4	2677.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	143.5392	SUKIA_20200206_190000_5min_cut.wav
10	Spectrogram 1	1	143.539234062	143.631213994	1901.4	2677.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	143.5392	SUKIA_20200206_190000_5min_cut.wav
10	Selection Spectrum 1	1	143.539234062	143.631213994	1901.4	2677.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	143.5392	SUKIA_20200206_190000_5min_cut.wav
11	Waveform 1	1	152.415060025	152.480759976	2363.0	2578.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	152.4151	SUKIA_20200206_190000_5min_cut.wav
11	Spectrogram 1	1	152.415060025	152.480759976	2363.0	2578.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200206_190000_5min_cut.wav	152.4151	SUKIA_20200206_190000_5min_cut.wav
