Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Spectrogram 1	1	22.192649827	22.278059763	2076.700	2579.300	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	22.1926	SUKIA_20200203_220000_5min_cut.wav
2	Spectrogram 1	1	64.860491879	64.913051840	1649.800	2605.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	64.8605	SUKIA_20200203_220000_5min_cut.wav
3	Spectrogram 1	1	70.208467903	70.274167854	1685.300	2567.700	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	70.2085	SUKIA_20200203_220000_5min_cut.wav
4	Spectrogram 1	1	73.422429579	73.494699525	2109.200	2579.300	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	73.4224	SUKIA_20200203_220000_5min_cut.wav
5	Spectrogram 1	1	76.786267078	76.858537024	2155.200	2633.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	76.7863	SUKIA_20200203_220000_5min_cut.wav
6	Spectrogram 1	1	136.200195754	136.292175686	2021.300	2652.400	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	136.2002	SUKIA_20200203_220000_5min_cut.wav
8	Spectrogram 1	1	131.141299515	131.213569461	2119.700	2365.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	131.1413	SUKIA_20200203_220000_5min_cut.wav
9	Spectrogram 1	1	138.617101770	138.722221692	1737.200	2633.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	138.6171	SUKIA_20200203_220000_5min_cut.wav
10	Spectrogram 1	1	144.287040310	144.379020242	2076.700	2449.600	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	144.2870	SUKIA_20200203_220000_5min_cut.wav
11	Spectrogram 1	1	146.783638454	146.882188381	2044.300	2567.700	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	146.7836	SUKIA_20200203_220000_5min_cut.wav
12	Spectrogram 1	1	148.688937037	148.794056959	2222.700	2546.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	148.6889	SUKIA_20200203_220000_5min_cut.wav
14	Spectrogram 1	1	152.360702911	152.432972857	2100.600	2627.800	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	152.3607	SUKIA_20200203_220000_5min_cut.wav
15	Spectrogram 1	1	154.666771196	154.771891118	2109.200	2627.800	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	154.6668	SUKIA_20200203_220000_5min_cut.wav
16	Spectrogram 1	1	157.518149077	157.649548979	2018.600	2636.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	157.5181	SUKIA_20200203_220000_5min_cut.wav
17	Spectrogram 1	1	160.157531781	160.262651703	2002.200	2641.400	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	160.1575	SUKIA_20200203_220000_5min_cut.wav
19	Spectrogram 1	1	164.474018572	164.631698455	2062.300	2693.300	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	164.4740	SUKIA_20200203_220000_5min_cut.wav
20	Spectrogram 1	1	169.065904915	169.190734822	1964.000	2584.100	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	169.0659	SUKIA_20200203_220000_5min_cut.wav
21	Spectrogram 1	1	173.553211579	173.658331501	1933.900	2668.700	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	173.5532	SUKIA_20200203_220000_5min_cut.wav
22	Spectrogram 1	1	177.865251877	177.996651780	1819.200	2633.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	177.8653	SUKIA_20200203_220000_5min_cut.wav
23	Spectrogram 1	1	181.413049240	181.478749191	2029.500	2611.400	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	181.4130	SUKIA_20200203_220000_5min_cut.wav
24	Spectrogram 1	1	233.747209773	233.832619709	2037.700	2668.700	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	233.7472	SUKIA_20200203_220000_5min_cut.wav
25	Spectrogram 1	1	237.262157159	237.360707086	1718.100	2559.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	237.2622	SUKIA_20200203_220000_5min_cut.wav
26	Spectrogram 1	1	239.226585699	239.351415606	1882.200	2625.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	239.2266	SUKIA_20200203_220000_5min_cut.wav
27	Spectrogram 1	1	244.871752941	244.957162878	2138.800	2540.400	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	244.8718	SUKIA_20200203_220000_5min_cut.wav
28	Spectrogram 1	1	246.547101696	246.619371642	2109.200	2575.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	246.5471	SUKIA_20200203_220000_5min_cut.wav
29	Spectrogram 1	1	250.129248651	250.273788543	2130.600	2682.400	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	250.1292	SUKIA_20200203_220000_5min_cut.wav
30	Spectrogram 1	1	251.049047967	251.154167889	1898.400	2548.600	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	251.0490	SUKIA_20200203_220000_5min_cut.wav
31	Spectrogram 1	1	255.532508479	255.644198396	1813.700	2628.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	255.5325	SUKIA_20200203_220000_5min_cut.wav
32	Spectrogram 1	1	256.866217488	256.925347444	2044.300	2543.100	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	256.8662	SUKIA_20200203_220000_5min_cut.wav
33	Spectrogram 1	1	259.677905276	259.763315212	2157.800	2417.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	259.6779	SUKIA_20200203_220000_5min_cut.wav
34	Spectrogram 1	1	263.534492408	263.626472340	1729.100	2514.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	263.5345	SUKIA_20200203_220000_5min_cut.wav
35	Spectrogram 1	1	263.725022267	263.790722218	2037.700	2676.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	263.7250	SUKIA_20200203_220000_5min_cut.wav
36	Spectrogram 1	1	267.453227007	267.571486920	1767.300	2546.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	267.4532	SUKIA_20200203_220000_5min_cut.wav
37	Spectrogram 1	1	286.368932197	286.447772139	1903.200	2665.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200203_220000_5min_cut.wav	286.3689	SUKIA_20200203_220000_5min_cut.wav
