Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	32.381554510	32.428109437	2255.9	2592.5	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	32.3816	SUKIA_20191227_040000_5min_cut.wav
1	Spectrogram 1	1	32.381554510	32.428109437	2255.9	2592.5	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	32.3816	SUKIA_20191227_040000_5min_cut.wav
1	Selection Spectrum 1	1	32.381554510	32.428109437	2255.9	2592.5	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	32.3816	SUKIA_20191227_040000_5min_cut.wav
2	Waveform 1	1	45.741727219	45.788282146	2161.7	2511.8	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	45.7417	SUKIA_20191227_040000_5min_cut.wav
2	Spectrogram 1	1	45.741727219	45.788282146	2161.7	2511.8	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	45.7417	SUKIA_20191227_040000_5min_cut.wav
2	Selection Spectrum 1	1	45.741727219	45.788282146	2161.7	2511.8	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	45.7417	SUKIA_20191227_040000_5min_cut.wav
3	Waveform 1	1	51.252666795	51.316679821	2309.8	2606.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	51.2527	SUKIA_20191227_040000_5min_cut.wav
3	Spectrogram 1	1	51.252666795	51.316679821	2309.8	2606.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	51.2527	SUKIA_20191227_040000_5min_cut.wav
3	Selection Spectrum 1	1	51.252666795	51.316679821	2309.8	2606.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	51.2527	SUKIA_20191227_040000_5min_cut.wav
4	Waveform 1	1	58.149775345	58.213788371	2314.9	2681.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	58.1498	SUKIA_20191227_040000_5min_cut.wav
4	Spectrogram 1	1	58.149775345	58.213788371	2314.9	2681.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	58.1498	SUKIA_20191227_040000_5min_cut.wav
4	Selection Spectrum 1	1	58.149775345	58.213788371	2314.9	2681.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	58.1498	SUKIA_20191227_040000_5min_cut.wav
5	Waveform 1	1	61.682130491	61.740324151	2200.6	2474.2	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	61.6821	SUKIA_20191227_040000_5min_cut.wav
5	Spectrogram 1	1	61.682130491	61.740324151	2200.6	2474.2	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	61.6821	SUKIA_20191227_040000_5min_cut.wav
5	Selection Spectrum 1	1	61.682130491	61.740324151	2200.6	2474.2	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	61.6821	SUKIA_20191227_040000_5min_cut.wav
6	Waveform 1	1	68.963869893	69.027882918	2171.5	2522.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	68.9639	SUKIA_20191227_040000_5min_cut.wav
6	Spectrogram 1	1	68.963869893	69.027882918	2171.5	2522.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	68.9639	SUKIA_20191227_040000_5min_cut.wav
6	Selection Spectrum 1	1	68.963869893	69.027882918	2171.5	2522.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	68.9639	SUKIA_20191227_040000_5min_cut.wav
7	Waveform 1	1	72.286727863	72.339102157	2203.4	2536.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	72.2867	SUKIA_20191227_040000_5min_cut.wav
7	Spectrogram 1	1	72.286727863	72.339102157	2203.4	2536.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191227_040000_5min_cut.wav	72.2867	SUKIA_20191227_040000_5min_cut.wav
