Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	49.596597592	49.631492128	2198.2	2484.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	49.5966	SUKIA_20200117_000000_5min_cut.wav
1	Spectrogram 1	1	49.596597592	49.631492128	2198.2	2484.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	49.5966	SUKIA_20200117_000000_5min_cut.wav
1	Selection Spectrum 1	1	49.596597592	49.631492128	2198.2	2484.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	49.5966	SUKIA_20200117_000000_5min_cut.wav
2	Waveform 1	1	55.652245193	55.716218509	2150.4	2469.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	55.6522	SUKIA_20200117_000000_5min_cut.wav
2	Spectrogram 1	1	55.652245193	55.716218509	2150.4	2469.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	55.6522	SUKIA_20200117_000000_5min_cut.wav
2	Selection Spectrum 1	1	55.652245193	55.716218509	2150.4	2469.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	55.6522	SUKIA_20200117_000000_5min_cut.wav
3	Waveform 1	1	58.986616885	59.062221712	2118.5	2325.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	58.9866	SUKIA_20200117_000000_5min_cut.wav
3	Spectrogram 1	1	58.986616885	59.062221712	2118.5	2325.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	58.9866	SUKIA_20200117_000000_5min_cut.wav
3	Selection Spectrum 1	1	58.986616885	59.062221712	2118.5	2325.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	58.9866	SUKIA_20200117_000000_5min_cut.wav
4	Waveform 1	1	62.103862071	62.167835387	2373.4	2596.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	62.1039	SUKIA_20200117_000000_5min_cut.wav
4	Spectrogram 1	1	62.103862071	62.167835387	2373.4	2596.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	62.1039	SUKIA_20200117_000000_5min_cut.wav
4	Selection Spectrum 1	1	62.103862071	62.167835387	2373.4	2596.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	62.1039	SUKIA_20200117_000000_5min_cut.wav
5	Waveform 1	1	64.773294050	64.843083121	2277.8	2510.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	64.7733	SUKIA_20200117_000000_5min_cut.wav
5	Spectrogram 1	1	64.773294050	64.843083121	2277.8	2510.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	64.7733	SUKIA_20200117_000000_5min_cut.wav
5	Selection Spectrum 1	1	64.773294050	64.843083121	2277.8	2510.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	64.7733	SUKIA_20200117_000000_5min_cut.wav
6	Waveform 1	1	66.920512292	66.972854096	2198.2	2548.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	66.9205	SUKIA_20200117_000000_5min_cut.wav
6	Spectrogram 1	1	66.920512292	66.972854096	2198.2	2548.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	66.9205	SUKIA_20200117_000000_5min_cut.wav
6	Selection Spectrum 1	1	66.920512292	66.972854096	2198.2	2548.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	66.9205	SUKIA_20200117_000000_5min_cut.wav
7	Waveform 1	1	69.398024325	69.456181884	2038.8	2373.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200117_000000_5min_cut.wav	69.3980	SUKIA_20200117_000000_5min_cut.wav
