Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	259.178333497	259.230707791	2125.5	2348.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	259.1783	SUKIA_20200106_030000_5min_cut.wav
1	Spectrogram 1	1	259.178333497	259.230707791	2125.5	2348.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	259.1783	SUKIA_20200106_030000_5min_cut.wav
1	Selection Spectrum 1	1	259.178333497	259.230707791	2125.5	2348.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	259.1783	SUKIA_20200106_030000_5min_cut.wav
2	Waveform 1	1	263.193696019	263.251889678	2253.0	2571.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	263.1937	SUKIA_20200106_030000_5min_cut.wav
2	Spectrogram 1	1	263.193696019	263.251889678	2253.0	2571.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	263.1937	SUKIA_20200106_030000_5min_cut.wav
2	Selection Spectrum 1	1	263.193696019	263.251889678	2253.0	2571.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	263.1937	SUKIA_20200106_030000_5min_cut.wav
3	Waveform 1	1	266.358556794	266.428389185	2237.1	2539.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	266.3586	SUKIA_20200106_030000_5min_cut.wav
3	Spectrogram 1	1	266.358556794	266.428389185	2237.1	2539.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	266.3586	SUKIA_20200106_030000_5min_cut.wav
3	Selection Spectrum 1	1	266.358556794	266.428389185	2237.1	2539.8	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	266.3586	SUKIA_20200106_030000_5min_cut.wav
4	Waveform 1	1	268.692122549	268.744496843	2268.9	2555.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	268.6921	SUKIA_20200106_030000_5min_cut.wav
4	Spectrogram 1	1	268.692122549	268.744496843	2268.9	2555.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	268.6921	SUKIA_20200106_030000_5min_cut.wav
4	Selection Spectrum 1	1	268.692122549	268.744496843	2268.9	2555.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	268.6921	SUKIA_20200106_030000_5min_cut.wav
5	Waveform 1	1	270.455390439	270.513584099	2189.3	2507.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	270.4554	SUKIA_20200106_030000_5min_cut.wav
5	Spectrogram 1	1	270.455390439	270.513584099	2189.3	2507.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	270.4554	SUKIA_20200106_030000_5min_cut.wav
5	Selection Spectrum 1	1	270.455390439	270.513584099	2189.3	2507.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	270.4554	SUKIA_20200106_030000_5min_cut.wav
6	Waveform 1	1	277.089183612	277.124099808	2030.0	2253.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	277.0892	SUKIA_20200106_030000_5min_cut.wav
6	Spectrogram 1	1	277.089183612	277.124099808	2030.0	2253.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	277.0892	SUKIA_20200106_030000_5min_cut.wav
6	Selection Spectrum 1	1	277.089183612	277.124099808	2030.0	2253.0	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	277.0892	SUKIA_20200106_030000_5min_cut.wav
7	Waveform 1	1	280.615719392	280.685551783	2301.4	2530.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	280.6157	SUKIA_20200106_030000_5min_cut.wav
7	Spectrogram 1	1	280.615719392	280.685551783	2301.4	2530.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	280.6157	SUKIA_20200106_030000_5min_cut.wav
7	Selection Spectrum 1	1	280.615719392	280.685551783	2301.4	2530.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	280.6157	SUKIA_20200106_030000_5min_cut.wav
8	Waveform 1	1	285.088135106	285.134690034	2114.9	2371.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200106_030000_5min_cut.wav	285.0881	SUKIA_20200106_030000_5min_cut.wav
