Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	21.574658166	21.607455322	2055.6	2243.1	LAGCHIMU_20191130_020000_5min_cut.wav	21.5747	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191130_020000_5min_cut.wav
1	Selection Spectrum 1	1	21.574658166	21.607455322	2055.6	2243.1	LAGCHIMU_20191130_020000_5min_cut.wav	21.5747	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191130_020000_5min_cut.wav
2	Spectrogram 1	1	24.504497797	24.537294952	2002.5	2133.8	LAGCHIMU_20191130_020000_5min_cut.wav	24.5045	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191130_020000_5min_cut.wav
2	Selection Spectrum 1	1	24.504497797	24.537294952	2002.5	2133.8	LAGCHIMU_20191130_020000_5min_cut.wav	24.5045	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191130_020000_5min_cut.wav
3	Spectrogram 1	1	27.817010510	27.874405533	2023.0	2266.8	LAGCHIMU_20191130_020000_5min_cut.wav	27.8170	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191130_020000_5min_cut.wav
3	Selection Spectrum 1	1	27.817010510	27.874405533	2023.0	2266.8	LAGCHIMU_20191130_020000_5min_cut.wav	27.8170	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191130_020000_5min_cut.wav
4	Spectrogram 1	1	30.427529886	30.456227397	2053.7	2253.1	LAGCHIMU_20191130_020000_5min_cut.wav	30.4275	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191130_020000_5min_cut.wav
4	Selection Spectrum 1	1	30.427529886	30.456227397	2053.7	2253.1	LAGCHIMU_20191130_020000_5min_cut.wav	30.4275	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191130_020000_5min_cut.wav
5	Spectrogram 1	1	36.620240456	36.657137256	2052.0	2200.3	LAGCHIMU_20191130_020000_5min_cut.wav	36.6202	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191130_020000_5min_cut.wav
5	Selection Spectrum 1	1	36.620240456	36.657137256	2052.0	2200.3	LAGCHIMU_20191130_020000_5min_cut.wav	36.6202	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\Grabaciones\LAGCHIMU_20191130_020000_5min_cut.wav
