Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	60.833942356	60.897955382	2198.9	2485.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_190000_5min_cut.wav	60.8339	SUKIA_20200104_190000_5min_cut.wav
1	Spectrogram 1	1	60.833942356	60.897955382	2198.9	2485.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_190000_5min_cut.wav	60.8339	SUKIA_20200104_190000_5min_cut.wav
1	Selection Spectrum 1	1	60.833942356	60.897955382	2198.9	2485.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_190000_5min_cut.wav	60.8339	SUKIA_20200104_190000_5min_cut.wav
2	Waveform 1	1	64.354658770	64.436129894	2262.7	2565.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_190000_5min_cut.wav	64.3547	SUKIA_20200104_190000_5min_cut.wav
2	Spectrogram 1	1	64.354658770	64.436129894	2262.7	2565.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_190000_5min_cut.wav	64.3547	SUKIA_20200104_190000_5min_cut.wav
2	Selection Spectrum 1	1	64.354658770	64.436129894	2262.7	2565.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_190000_5min_cut.wav	64.3547	SUKIA_20200104_190000_5min_cut.wav
3	Waveform 1	1	66.769695649	66.856986139	2318.7	2609.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_190000_5min_cut.wav	66.7697	SUKIA_20200104_190000_5min_cut.wav
3	Spectrogram 1	1	66.769695649	66.856986139	2318.7	2609.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_190000_5min_cut.wav	66.7697	SUKIA_20200104_190000_5min_cut.wav
3	Selection Spectrum 1	1	66.769695649	66.856986139	2318.7	2609.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_190000_5min_cut.wav	66.7697	SUKIA_20200104_190000_5min_cut.wav
4	Waveform 1	1	69.162822967	69.226835992	2326.4	2565.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_190000_5min_cut.wav	69.1628	SUKIA_20200104_190000_5min_cut.wav
4	Spectrogram 1	1	69.162822967	69.226835992	2326.4	2565.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200104_190000_5min_cut.wav	69.1628	SUKIA_20200104_190000_5min_cut.wav
