Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	0.000000000	0.104748588	1976.3	2416.8	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	0.0000	SUKIA_20191230_210000_5min_cut.wav
1	Spectrogram 1	1	0.000000000	0.104748588	1976.3	2416.8	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	0.0000	SUKIA_20191230_210000_5min_cut.wav
1	Selection Spectrum 1	1	0.000000000	0.104748588	1976.3	2416.8	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	0.0000	SUKIA_20191230_210000_5min_cut.wav
2	Waveform 1	1	7.117084585	7.169458879	1954.7	2464.6	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	7.1171	SUKIA_20191230_210000_5min_cut.wav
2	Spectrogram 1	1	7.117084585	7.169458879	1954.7	2464.6	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	7.1171	SUKIA_20191230_210000_5min_cut.wav
2	Selection Spectrum 1	1	7.117084585	7.169458879	1954.7	2464.6	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	7.1171	SUKIA_20191230_210000_5min_cut.wav
3	Waveform 1	1	9.116813140	9.175006799	2082.2	2528.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	9.1168	SUKIA_20191230_210000_5min_cut.wav
3	Spectrogram 1	1	9.116813140	9.175006799	2082.2	2528.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	9.1168	SUKIA_20191230_210000_5min_cut.wav
3	Selection Spectrum 1	1	9.116813140	9.175006799	2082.2	2528.3	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	9.1168	SUKIA_20191230_210000_5min_cut.wav
4	Waveform 1	1	12.300006327	12.410574280	2209.6	2592.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	12.3000	SUKIA_20191230_210000_5min_cut.wav
4	Spectrogram 1	1	12.300006327	12.410574280	2209.6	2592.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	12.3000	SUKIA_20191230_210000_5min_cut.wav
4	Selection Spectrum 1	1	12.300006327	12.410574280	2209.6	2592.0	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	12.3000	SUKIA_20191230_210000_5min_cut.wav
5	Waveform 1	1	14.732501304	14.819791793	2257.4	2607.9	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	14.7325	SUKIA_20191230_210000_5min_cut.wav
5	Spectrogram 1	1	14.732501304	14.819791793	2257.4	2607.9	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191230_210000_5min_cut.wav	14.7325	SUKIA_20191230_210000_5min_cut.wav
