Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	12.282274299	12.328829227	2155.8	2462.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	12.2823	SUKIA_20200113_000000_5min_cut.wav
1	Spectrogram 1	1	12.282274299	12.328829227	2155.8	2462.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	12.2823	SUKIA_20200113_000000_5min_cut.wav
1	Selection Spectrum 1	1	12.282274299	12.328829227	2155.8	2462.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	12.2823	SUKIA_20200113_000000_5min_cut.wav
2	Waveform 1	1	41.507098814	41.553653742	2138.9	2501.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	41.5071	SUKIA_20200113_000000_5min_cut.wav
2	Spectrogram 1	1	41.507098814	41.553653742	2138.9	2501.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	41.5071	SUKIA_20200113_000000_5min_cut.wav
2	Selection Spectrum 1	1	41.507098814	41.553653742	2138.9	2501.4	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	41.5071	SUKIA_20200113_000000_5min_cut.wav
3	Waveform 1	1	47.320108360	47.389940752	2186.7	2505.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	47.3201	SUKIA_20200113_000000_5min_cut.wav
3	Spectrogram 1	1	47.320108360	47.389940752	2186.7	2505.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	47.3201	SUKIA_20200113_000000_5min_cut.wav
3	Selection Spectrum 1	1	47.320108360	47.389940752	2186.7	2505.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	47.3201	SUKIA_20200113_000000_5min_cut.wav
4	Waveform 1	1	49.764242069	49.804977631	2250.4	2588.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	49.7642	SUKIA_20200113_000000_5min_cut.wav
4	Spectrogram 1	1	49.764242069	49.804977631	2250.4	2588.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	49.7642	SUKIA_20200113_000000_5min_cut.wav
4	Selection Spectrum 1	1	49.764242069	49.804977631	2250.4	2588.7	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	49.7642	SUKIA_20200113_000000_5min_cut.wav
5	Waveform 1	1	58.516832122	58.569206416	2287.5	2545.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	58.5168	SUKIA_20200113_000000_5min_cut.wav
5	Spectrogram 1	1	58.516832122	58.569206416	2287.5	2545.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	58.5168	SUKIA_20200113_000000_5min_cut.wav
5	Selection Spectrum 1	1	58.516832122	58.569206416	2287.5	2545.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	58.5168	SUKIA_20200113_000000_5min_cut.wav
6	Waveform 1	1	93.666694461	93.695791291	2306.4	2669.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	93.6667	SUKIA_20200113_000000_5min_cut.wav
6	Spectrogram 1	1	93.666694461	93.695791291	2306.4	2669.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	93.6667	SUKIA_20200113_000000_5min_cut.wav
6	Selection Spectrum 1	1	93.666694461	93.695791291	2306.4	2669.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	93.6667	SUKIA_20200113_000000_5min_cut.wav
7	Waveform 1	1	99.538129459	99.567226289	2157.5	2542.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	99.5381	SUKIA_20200113_000000_5min_cut.wav
7	Spectrogram 1	1	99.538129459	99.567226289	2157.5	2542.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	99.5381	SUKIA_20200113_000000_5min_cut.wav
7	Selection Spectrum 1	1	99.538129459	99.567226289	2157.5	2542.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	99.5381	SUKIA_20200113_000000_5min_cut.wav
8	Waveform 1	1	146.117905219	146.170279513	2346.0	2553.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	146.1179	SUKIA_20200113_000000_5min_cut.wav
8	Spectrogram 1	1	146.117905219	146.170279513	2346.0	2553.1	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_000000_5min_cut.wav	146.1179	SUKIA_20200113_000000_5min_cut.wav
