Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
15	Spectrogram 1	1	56.817271850	56.882971801	2068.000	2540.600	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	56.8173	SUKIA_20200207_220000_5min_cut.wav
16	Spectrogram 1	1	60.242060003	60.320899945	2018.800	2469.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	60.2421	SUKIA_20200207_220000_5min_cut.wav
17	Spectrogram 1	1	60.997609442	61.056739398	2270.100	2603.300	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	60.9976	SUKIA_20200207_220000_5min_cut.wav
18	Spectrogram 1	1	62.771508123	62.876628045	2219.100	2577.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	62.7715	SUKIA_20200207_220000_5min_cut.wav
19	Spectrogram 1	1	63.540197551	63.612467498	1991.500	2622.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	63.5402	SUKIA_20200207_220000_5min_cut.wav
20	Spectrogram 1	1	64.755646648	64.827916594	2286.500	2576.100	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	64.7556	SUKIA_20200207_220000_5min_cut.wav
21	Spectrogram 1	1	66.090282347	66.149412303	2149.900	2603.300	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	66.0903	SUKIA_20200207_220000_5min_cut.wav
22	Spectrogram 1	1	67.378001389	67.469981321	2081.400	2489.100	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	67.3780	SUKIA_20200207_220000_5min_cut.wav
23	Spectrogram 1	1	68.297800706	68.376640647	1972.400	2489.100	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	68.2978	SUKIA_20200207_220000_5min_cut.wav
24	Spectrogram 1	1	69.835179563	69.920589499	1816.700	2628.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	69.8352	SUKIA_20200207_220000_5min_cut.wav
25	Spectrogram 1	1	72.128107858	72.187237814	1852.200	2622.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	72.1281	SUKIA_20200207_220000_5min_cut.wav
26	Spectrogram 1	1	72.956858502	73.035698444	2016.100	2570.600	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	72.9569	SUKIA_20200207_220000_5min_cut.wav
27	Spectrogram 1	1	73.160528351	73.252508282	2035.200	2538.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	73.1605	SUKIA_20200207_220000_5min_cut.wav
28	Spectrogram 1	1	74.678197223	74.770177154	1987.600	2607.300	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	74.6782	SUKIA_20200207_220000_5min_cut.wav
29	Spectrogram 1	1	75.919926299	76.038186211	2115.600	2588.600	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	75.9199	SUKIA_20200207_220000_5min_cut.wav
30	Spectrogram 1	1	77.851504863	77.956624785	2076.200	2532.400	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	77.8515	SUKIA_20200207_220000_5min_cut.wav
31	Spectrogram 1	1	78.823864140	78.942124052	2065.100	2652.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	78.8239	SUKIA_20200207_220000_5min_cut.wav
32	Spectrogram 1	1	80.865377290	80.917937251	2130.300	2546.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	80.8654	SUKIA_20200207_220000_5min_cut.wav
33	Spectrogram 1	1	81.023057172	81.088757124	2114.400	2538.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	81.0231	SUKIA_20200207_220000_5min_cut.wav
34	Spectrogram 1	1	83.894145038	83.966414984	2103.500	2581.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	83.8941	SUKIA_20200207_220000_5min_cut.wav
35	Spectrogram 1	1	84.025544940	84.117524872	2068.000	2501.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	84.0255	SUKIA_20200207_220000_5min_cut.wav
36	Spectrogram 1	1	86.330439958	86.448699871	1818.100	2576.100	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	86.3304	SUKIA_20200207_220000_5min_cut.wav
37	Spectrogram 1	1	87.388209172	87.447339128	2051.600	2548.800	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	87.3882	SUKIA_20200207_220000_5min_cut.wav
38	Spectrogram 1	1	88.137188615	88.189748576	1983.500	2455.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	88.1372	SUKIA_20200207_220000_5min_cut.wav
39	Spectrogram 1	1	90.009637223	90.108187150	2032.400	2535.100	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	90.0096	SUKIA_20200207_220000_5min_cut.wav
40	Spectrogram 1	1	92.112359375	92.184629322	2021.500	2578.800	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	92.1124	SUKIA_20200207_220000_5min_cut.wav
41	Spectrogram 1	1	94.730502429	94.769922400	2226.400	2535.100	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	94.7305	SUKIA_20200207_220000_5min_cut.wav
42	Spectrogram 1	1	95.788271643	95.880251574	1863.200	2600.600	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	95.7883	SUKIA_20200207_220000_5min_cut.wav
43	Spectrogram 1	1	98.519925311	98.605335248	2103.500	2617.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	98.5199	SUKIA_20200207_220000_5min_cut.wav
44	Spectrogram 1	1	100.119719122	100.191989068	2114.000	2540.600	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	100.1197	SUKIA_20200207_220000_5min_cut.wav
45	Spectrogram 1	1	101.637387993	101.749077910	2068.000	2586.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	101.6374	SUKIA_20200207_220000_5min_cut.wav
46	Spectrogram 1	1	109.967010354	110.039280300	1813.900	2622.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	109.9670	SUKIA_20200207_220000_5min_cut.wav
47	Spectrogram 1	1	124.433301819	124.544991736	2146.600	2570.600	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	124.4333	SUKIA_20200207_220000_5min_cut.wav
48	Spectrogram 1	1	126.456860315	126.601400207	2179.200	2538.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	126.4569	SUKIA_20200207_220000_5min_cut.wav
49	Spectrogram 1	1	129.124278331	129.209688268	2111.700	2603.300	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	129.1243	SUKIA_20200207_220000_5min_cut.wav
51	Spectrogram 1	1	131.579710311	131.717680209	1778.400	2592.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	131.5797	SUKIA_20200207_220000_5min_cut.wav
52	Spectrogram 1	1	131.395750448	131.477875387	1942.300	2707.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	131.3958	SUKIA_20200207_220000_5min_cut.wav
53	Spectrogram 1	1	134.286548299	134.358818245	1895.900	2709.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	134.2865	SUKIA_20200207_220000_5min_cut.wav
54	Spectrogram 1	1	135.515137385	135.567697346	1902.000	2635.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	135.5151	SUKIA_20200207_220000_5min_cut.wav
55	Spectrogram 1	1	137.378045578	137.470025509	1876.800	2630.700	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	137.3780	SUKIA_20200207_220000_5min_cut.wav
56	Spectrogram 1	1	138.402964816	138.462094772	1898.600	2592.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	138.4030	SUKIA_20200207_220000_5min_cut.wav
57	Spectrogram 1	1	139.762953805	139.815513766	1767.500	2625.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	139.7630	SUKIA_20200207_220000_5min_cut.wav
58	Spectrogram 1	1	141.825932271	141.917912203	2117.200	2589.700	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	141.8259	SUKIA_20200207_220000_5min_cut.wav
59	Spectrogram 1	1	143.319150998	143.391420945	1939.600	2668.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	143.3192	SUKIA_20200207_220000_5min_cut.wav
60	Spectrogram 1	1	144.146970383	144.245520310	2114.000	2586.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	144.1470	SUKIA_20200207_220000_5min_cut.wav
61	Spectrogram 1	1	144.705419968	144.790829904	2228.100	2538.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	144.7054	SUKIA_20200207_220000_5min_cut.wav
62	Spectrogram 1	1	145.881449093	145.953719040	2112.700	2536.800	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	145.8814	SUKIA_20200207_220000_5min_cut.wav
63	Spectrogram 1	1	147.271003060	147.369552987	2092.600	2635.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	147.2710	SUKIA_20200207_220000_5min_cut.wav
64	Spectrogram 1	1	148.088967452	148.213797359	1887.700	2637.300	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	148.0890	SUKIA_20200207_220000_5min_cut.wav
65	Spectrogram 1	1	148.785386935	148.877366866	2146.600	2625.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	148.7854	SUKIA_20200207_220000_5min_cut.wav
66	Spectrogram 1	1	150.277702516	150.382822438	2289.200	2455.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	150.2777	SUKIA_20200207_220000_5min_cut.wav
67	Spectrogram 1	1	151.539141579	151.611411525	2268.200	2594.400	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	151.5391	SUKIA_20200207_220000_5min_cut.wav
68	Spectrogram 1	1	152.708600709	152.761160670	2195.500	2633.400	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	152.7086	SUKIA_20200207_220000_5min_cut.wav
69	Spectrogram 1	1	154.219699586	154.291969532	2098.000	2575.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	154.2197	SUKIA_20200207_220000_5min_cut.wav
70	Spectrogram 1	1	155.422008692	155.494278638	1936.900	2633.400	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	155.4220	SUKIA_20200207_220000_5min_cut.wav
71	Spectrogram 1	1	154.262404554	154.347814490	2105.800	2578.800	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	154.2624	SUKIA_20200207_220000_5min_cut.wav
72	Spectrogram 1	1	157.031690178	157.097390129	2072.000	2577.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	157.0317	SUKIA_20200207_220000_5min_cut.wav
73	Spectrogram 1	1	156.716330413	156.788600359	2077.000	2420.400	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	156.7163	SUKIA_20200207_220000_5min_cut.wav
74	Spectrogram 1	1	156.768890374	156.867440300	1984.500	2473.800	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	156.7689	SUKIA_20200207_220000_5min_cut.wav
75	Spectrogram 1	1	158.352259196	158.391679167	2097.700	2521.700	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	158.3523	SUKIA_20200207_220000_5min_cut.wav
76	Spectrogram 1	1	159.337758464	159.410028410	1945.100	2619.600	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	159.3378	SUKIA_20200207_220000_5min_cut.wav
77	Spectrogram 1	1	160.369247697	160.441517643	1811.200	2622.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	160.3692	SUKIA_20200207_220000_5min_cut.wav
78	Spectrogram 1	1	162.136576383	162.228556315	2065.100	2538.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	162.1366	SUKIA_20200207_220000_5min_cut.wav
79	Spectrogram 1	1	163.648592812	163.766852724	1975.100	2589.700	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	163.6486	SUKIA_20200207_220000_5min_cut.wav
80	Spectrogram 1	1	164.857471913	164.956021840	2106.200	2581.500	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	164.8575	SUKIA_20200207_220000_5min_cut.wav
81	Spectrogram 1	1	165.146551698	165.225391640	1767.500	2617.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	165.1466	SUKIA_20200207_220000_5min_cut.wav
82	Spectrogram 1	1	165.915241127	166.007221058	2068.000	2707.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	165.9152	SUKIA_20200207_220000_5min_cut.wav
83	Spectrogram 1	1	166.920450379	166.979580335	2118.400	2624.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	166.9205	SUKIA_20200207_220000_5min_cut.wav
84	Spectrogram 1	1	166.986150331	167.104410243	2048.900	2472.300	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	166.9862	SUKIA_20200207_220000_5min_cut.wav
85	Spectrogram 1	1	167.846819691	167.919089637	2103.500	2587.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	167.8468	SUKIA_20200207_220000_5min_cut.wav
86	Spectrogram 1	1	168.714059046	168.819178968	1899.800	2619.800	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	168.7141	SUKIA_20200207_220000_5min_cut.wav
87	Spectrogram 1	1	168.891448914	168.970288855	1770.200	2684.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	168.8914	SUKIA_20200207_220000_5min_cut.wav
88	Spectrogram 1	1	169.907448988	170.084838856	2119.900	2587.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	169.9074	SUKIA_20200207_220000_5min_cut.wav
89	Spectrogram 1	1	171.139323072	171.244442994	1934.100	2535.100	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	171.1393	SUKIA_20200207_220000_5min_cut.wav
90	Spectrogram 1	1	174.414465637	174.513015564	2099.300	2604.900	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	174.4145	SUKIA_20200207_220000_5min_cut.wav
91	Spectrogram 1	1	175.427471746	175.512881683	2325.500	2619.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	175.4275	SUKIA_20200207_220000_5min_cut.wav
92	Spectrogram 1	1	176.518090936	176.623210857	2152.700	2628.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	176.5181	SUKIA_20200207_220000_5min_cut.wav
93	Spectrogram 1	1	177.273640374	177.418180266	2035.200	2576.100	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	177.2736	SUKIA_20200207_220000_5min_cut.wav
94	Spectrogram 1	1	179.789948503	179.895068425	1934.600	2628.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	179.7899	SUKIA_20200207_220000_5min_cut.wav
95	Spectrogram 1	1	180.483082988	180.581632914	2149.900	2578.800	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	180.4831	SUKIA_20200207_220000_5min_cut.wav
96	Spectrogram 1	1	181.054987140	181.192957037	1753.800	2603.400	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	181.0550	SUKIA_20200207_220000_5min_cut.wav
97	Spectrogram 1	1	181.974786456	182.079906378	2035.200	2628.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	181.9748	SUKIA_20200207_220000_5min_cut.wav
98	Spectrogram 1	1	184.241434771	184.346554693	2065.100	2538.000	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	184.2414	SUKIA_20200207_220000_5min_cut.wav
99	Spectrogram 1	1	184.773604375	184.878724297	2065.100	2537.800	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	184.7736	SUKIA_20200207_220000_5min_cut.wav
100	Spectrogram 1	1	184.911574273	185.000269207	2068.000	2497.200	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts/SUKIA_20200207_220000_5min_cut.wav	184.9116	SUKIA_20200207_220000_5min_cut.wav
