Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	2.700185812	2.735102007	2134.1	2433.4	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	2.7002	SUKIA_20190827_200000_5min_cut.wav
1	Spectrogram 1	1	2.700185812	2.735102007	2134.1	2433.4	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	2.7002	SUKIA_20190827_200000_5min_cut.wav
1	Selection Spectrum 1	1	2.700185812	2.735102007	2134.1	2433.4	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	2.7002	SUKIA_20190827_200000_5min_cut.wav
2	Waveform 1	1	7.867782796	7.943434553	2385.7	2654.3	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	7.8678	SUKIA_20190827_200000_5min_cut.wav
2	Spectrogram 1	1	7.867782796	7.943434553	2385.7	2654.3	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	7.8678	SUKIA_20190827_200000_5min_cut.wav
2	Selection Spectrum 1	1	7.867782796	7.943434553	2385.7	2654.3	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	7.8678	SUKIA_20190827_200000_5min_cut.wav
3	Waveform 1	1	56.384242990	56.456469482	2314.9	2610.6	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	56.3842	SUKIA_20190827_200000_5min_cut.wav
3	Spectrogram 1	1	56.384242990	56.456469482	2314.9	2610.6	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	56.3842	SUKIA_20190827_200000_5min_cut.wav
3	Selection Spectrum 1	1	56.384242990	56.456469482	2314.9	2610.6	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	56.3842	SUKIA_20190827_200000_5min_cut.wav
4	Waveform 1	1	63.960805364	64.040254505	2310.3	2635.9	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	63.9608	SUKIA_20190827_200000_5min_cut.wav
4	Spectrogram 1	1	63.960805364	64.040254505	2310.3	2635.9	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	63.9608	SUKIA_20190827_200000_5min_cut.wav
4	Selection Spectrum 1	1	63.960805364	64.040254505	2310.3	2635.9	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	63.9608	SUKIA_20190827_200000_5min_cut.wav
5	Waveform 1	1	68.323285444	68.395511936	2256.2	2730.7	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	68.3233	SUKIA_20190827_200000_5min_cut.wav
5	Spectrogram 1	1	68.323285444	68.395511936	2256.2	2730.7	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	68.3233	SUKIA_20190827_200000_5min_cut.wav
5	Selection Spectrum 1	1	68.323285444	68.395511936	2256.2	2730.7	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	68.3233	SUKIA_20190827_200000_5min_cut.wav
6	Waveform 1	1	71.219568601	71.299017742	2262.2	2598.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	71.2196	SUKIA_20190827_200000_5min_cut.wav
6	Spectrogram 1	1	71.219568601	71.299017742	2262.2	2598.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	71.2196	SUKIA_20190827_200000_5min_cut.wav
6	Selection Spectrum 1	1	71.219568601	71.299017742	2262.2	2598.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190827_200000_5min_cut.wav	71.2196	SUKIA_20190827_200000_5min_cut.wav
