Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	1.163873195	1.210428122	2299.4	2627.7	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	1.1639	SUKIA_20190826_220000_5min_cut.wav
1	Spectrogram 1	1	1.163873195	1.210428122	2299.4	2627.7	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	1.1639	SUKIA_20190826_220000_5min_cut.wav
1	Selection Spectrum 1	1	1.163873195	1.210428122	2299.4	2627.7	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	1.1639	SUKIA_20190826_220000_5min_cut.wav
2	Waveform 1	1	3.736032955	3.770949151	2299.4	2662.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	3.7360	SUKIA_20190826_220000_5min_cut.wav
2	Spectrogram 1	1	3.736032955	3.770949151	2299.4	2662.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	3.7360	SUKIA_20190826_220000_5min_cut.wav
2	Selection Spectrum 1	1	3.736032955	3.770949151	2299.4	2662.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	3.7360	SUKIA_20190826_220000_5min_cut.wav
3	Waveform 1	1	6.564244818	6.599161014	1975.6	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	6.5642	SUKIA_20190826_220000_5min_cut.wav
3	Spectrogram 1	1	6.564244818	6.599161014	1975.6	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	6.5642	SUKIA_20190826_220000_5min_cut.wav
3	Selection Spectrum 1	1	6.564244818	6.599161014	1975.6	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	6.5642	SUKIA_20190826_220000_5min_cut.wav
4	Waveform 1	1	8.542829249	8.577745444	2101.0	2614.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	8.5428	SUKIA_20190826_220000_5min_cut.wav
4	Spectrogram 1	1	8.542829249	8.577745444	2101.0	2614.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	8.5428	SUKIA_20190826_220000_5min_cut.wav
4	Selection Spectrum 1	1	8.542829249	8.577745444	2101.0	2614.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	8.5428	SUKIA_20190826_220000_5min_cut.wav
5	Waveform 1	1	14.991576804	15.043951098	2343.9	2590.3	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	14.9916	SUKIA_20190826_220000_5min_cut.wav
5	Spectrogram 1	1	14.991576804	15.043951098	2343.9	2590.3	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	14.9916	SUKIA_20190826_220000_5min_cut.wav
5	Selection Spectrum 1	1	14.991576804	15.043951098	2343.9	2590.3	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	14.9916	SUKIA_20190826_220000_5min_cut.wav
6	Waveform 1	1	19.013306388	19.071500047	2275.5	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	19.0133	SUKIA_20190826_220000_5min_cut.wav
6	Spectrogram 1	1	19.013306388	19.071500047	2275.5	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	19.0133	SUKIA_20190826_220000_5min_cut.wav
6	Selection Spectrum 1	1	19.013306388	19.071500047	2275.5	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	19.0133	SUKIA_20190826_220000_5min_cut.wav
7	Waveform 1	1	56.669811793	56.710547355	2203.6	2549.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	56.6698	SUKIA_20190826_220000_5min_cut.wav
7	Spectrogram 1	1	56.669811793	56.710547355	2203.6	2549.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	56.6698	SUKIA_20190826_220000_5min_cut.wav
7	Selection Spectrum 1	1	56.669811793	56.710547355	2203.6	2549.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	56.6698	SUKIA_20190826_220000_5min_cut.wav
8	Waveform 1	1	55.013826419	55.072020079	2230.5	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	55.0138	SUKIA_20190826_220000_5min_cut.wav
8	Spectrogram 1	1	55.013826419	55.072020079	2230.5	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	55.0138	SUKIA_20190826_220000_5min_cut.wav
8	Selection Spectrum 1	1	55.013826419	55.072020079	2230.5	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	55.0138	SUKIA_20190826_220000_5min_cut.wav
9	Waveform 1	1	58.022438627	58.086451653	2333.7	2614.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	58.0224	SUKIA_20190826_220000_5min_cut.wav
9	Spectrogram 1	1	58.022438627	58.086451653	2333.7	2614.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	58.0224	SUKIA_20190826_220000_5min_cut.wav
9	Selection Spectrum 1	1	58.022438627	58.086451653	2333.7	2614.2	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	58.0224	SUKIA_20190826_220000_5min_cut.wav
10	Waveform 1	1	84.738050090	84.778785652	2176.3	2634.8	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	84.7381	SUKIA_20190826_220000_5min_cut.wav
10	Spectrogram 1	1	84.738050090	84.778785652	2176.3	2634.8	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	84.7381	SUKIA_20190826_220000_5min_cut.wav
10	Selection Spectrum 1	1	84.738050090	84.778785652	2176.3	2634.8	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	84.7381	SUKIA_20190826_220000_5min_cut.wav
11	Waveform 1	1	89.416820333	89.463375260	1994.9	2545.8	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	89.4168	SUKIA_20190826_220000_5min_cut.wav
11	Spectrogram 1	1	89.416820333	89.463375260	1994.9	2545.8	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	89.4168	SUKIA_20190826_220000_5min_cut.wav
11	Selection Spectrum 1	1	89.416820333	89.463375260	1994.9	2545.8	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	89.4168	SUKIA_20190826_220000_5min_cut.wav
12	Waveform 1	1	92.051623671	92.103997965	2275.5	2535.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	92.0516	SUKIA_20190826_220000_5min_cut.wav
12	Spectrogram 1	1	92.051623671	92.103997965	2275.5	2535.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	92.0516	SUKIA_20190826_220000_5min_cut.wav
12	Selection Spectrum 1	1	92.051623671	92.103997965	2275.5	2535.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	92.0516	SUKIA_20190826_220000_5min_cut.wav
13	Waveform 1	1	92.220385285	92.266940212	2193.4	2631.4	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	92.2204	SUKIA_20190826_220000_5min_cut.wav
13	Spectrogram 1	1	92.220385285	92.266940212	2193.4	2631.4	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	92.2204	SUKIA_20190826_220000_5min_cut.wav
13	Selection Spectrum 1	1	92.220385285	92.266940212	2193.4	2631.4	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	92.2204	SUKIA_20190826_220000_5min_cut.wav
14	Waveform 1	1	93.942917613	94.006930638	2073.6	2621.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	93.9429	SUKIA_20190826_220000_5min_cut.wav
14	Spectrogram 1	1	93.942917613	94.006930638	2073.6	2621.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	93.9429	SUKIA_20190826_220000_5min_cut.wav
14	Selection Spectrum 1	1	93.942917613	94.006930638	2073.6	2621.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	93.9429	SUKIA_20190826_220000_5min_cut.wav
15	Waveform 1	1	95.712004869	95.776017894	2196.8	2708.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	95.7120	SUKIA_20190826_220000_5min_cut.wav
15	Spectrogram 1	1	95.712004869	95.776017894	2196.8	2708.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	95.7120	SUKIA_20190826_220000_5min_cut.wav
15	Selection Spectrum 1	1	95.712004869	95.776017894	2196.8	2708.5	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	95.7120	SUKIA_20190826_220000_5min_cut.wav
16	Waveform 1	1	137.984087305	138.071377795	2039.3	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	137.9841	SUKIA_20190826_220000_5min_cut.wav
16	Spectrogram 1	1	137.984087305	138.071377795	2039.3	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	137.9841	SUKIA_20190826_220000_5min_cut.wav
16	Selection Spectrum 1	1	137.984087305	138.071377795	2039.3	2549.1	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	137.9841	SUKIA_20190826_220000_5min_cut.wav
17	Waveform 1	1	141.586274843	141.656107234	2244.7	2581.0	D:\UCR\Bioacústica\Lemur_files_2\SUKIA_20190826_220000_5min_cut.wav	141.5863	SUKIA_20190826_220000_5min_cut.wav
