Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	3.654526650	3.701081578	2276.5	2459.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	3.6545	SUKIA_20200113_200000_5min_cut.wav
1	Spectrogram 1	1	3.654526650	3.701081578	2276.5	2459.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	3.6545	SUKIA_20200113_200000_5min_cut.wav
1	Selection Spectrum 1	1	3.654526650	3.701081578	2276.5	2459.6	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	3.6545	SUKIA_20200113_200000_5min_cut.wav
2	Waveform 1	1	11.820639135	11.896290893	2118.3	2357.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	11.8206	SUKIA_20200113_200000_5min_cut.wav
2	Spectrogram 1	1	11.820639135	11.896290893	2118.3	2357.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	11.8206	SUKIA_20200113_200000_5min_cut.wav
2	Selection Spectrum 1	1	11.820639135	11.896290893	2118.3	2357.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	11.8206	SUKIA_20200113_200000_5min_cut.wav
3	Waveform 1	1	45.835313767	45.876049329	2201.3	2598.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	45.8353	SUKIA_20200113_200000_5min_cut.wav
3	Spectrogram 1	1	45.835313767	45.876049329	2201.3	2598.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	45.8353	SUKIA_20200113_200000_5min_cut.wav
3	Selection Spectrum 1	1	45.835313767	45.876049329	2201.3	2598.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	45.8353	SUKIA_20200113_200000_5min_cut.wav
4	Waveform 1	1	57.608918976	57.661293270	2309.4	2580.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	57.6089	SUKIA_20200113_200000_5min_cut.wav
4	Spectrogram 1	1	57.608918976	57.661293270	2309.4	2580.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	57.6089	SUKIA_20200113_200000_5min_cut.wav
4	Selection Spectrum 1	1	57.608918976	57.661293270	2309.4	2580.3	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	57.6089	SUKIA_20200113_200000_5min_cut.wav
5	Waveform 1	1	63.009290599	63.061664893	2283.4	2507.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	63.0093	SUKIA_20200113_200000_5min_cut.wav
5	Spectrogram 1	1	63.009290599	63.061664893	2283.4	2507.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	63.0093	SUKIA_20200113_200000_5min_cut.wav
5	Selection Spectrum 1	1	63.009290599	63.061664893	2283.4	2507.5	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	63.0093	SUKIA_20200113_200000_5min_cut.wav
6	Waveform 1	1	59.994859025	60.053052685	2166.0	2436.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	59.9949	SUKIA_20200113_200000_5min_cut.wav
6	Spectrogram 1	1	59.994859025	60.053052685	2166.0	2436.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	59.9949	SUKIA_20200113_200000_5min_cut.wav
6	Selection Spectrum 1	1	59.994859025	60.053052685	2166.0	2436.9	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	59.9949	SUKIA_20200113_200000_5min_cut.wav
7	Waveform 1	1	68.465320409	68.517694703	2182.0	2419.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	68.4653	SUKIA_20200113_200000_5min_cut.wav
7	Spectrogram 1	1	68.465320409	68.517694703	2182.0	2419.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	68.4653	SUKIA_20200113_200000_5min_cut.wav
7	Selection Spectrum 1	1	68.465320409	68.517694703	2182.0	2419.2	D:\UCR\Bioacústica\Lemur_files_4\SUKIA_20200113_200000_5min_cut.wav	68.4653	SUKIA_20200113_200000_5min_cut.wav
