Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File
1	Waveform 1	1	15.180022397	15.273132252	2296.923	2589.486	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191224_210000_5min_cut.wav	15.1800	SUKIA_20191224_210000_5min_cut.wav
1	Spectrogram 1	1	15.180022397	15.273132252	2296.923	2589.486	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191224_210000_5min_cut.wav	15.1800	SUKIA_20191224_210000_5min_cut.wav
1	Selection Spectrum 1	1	15.180022397	15.273132252	2296.923	2589.486	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191224_210000_5min_cut.wav	15.1800	SUKIA_20191224_210000_5min_cut.wav
2	Waveform 1	1	13.649529146	13.731000269	2274.681	2541.581	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191224_210000_5min_cut.wav	13.6495	SUKIA_20191224_210000_5min_cut.wav
2	Spectrogram 1	1	13.649529146	13.731000269	2274.681	2541.581	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191224_210000_5min_cut.wav	13.6495	SUKIA_20191224_210000_5min_cut.wav
2	Selection Spectrum 1	1	13.649529146	13.731000269	2274.681	2541.581	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191224_210000_5min_cut.wav	13.6495	SUKIA_20191224_210000_5min_cut.wav
3	Waveform 1	1	13.783374563	13.841568223	2204.396	2491.174	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191224_210000_5min_cut.wav	13.7834	SUKIA_20191224_210000_5min_cut.wav
3	Spectrogram 1	1	13.783374563	13.841568223	2204.396	2491.174	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191224_210000_5min_cut.wav	13.7834	SUKIA_20191224_210000_5min_cut.wav
3	Selection Spectrum 1	1	13.783374563	13.841568223	2204.396	2491.174	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191224_210000_5min_cut.wav	13.7834	SUKIA_20191224_210000_5min_cut.wav
4	Waveform 1	1	17.689435174	17.747628834	2140.668	2475.242	D:\UCR\Bioacústica\Lemur_files_3\SUKIA_20191224_210000_5min_cut.wav	17.6894	SUKIA_20191224_210000_5min_cut.wav
