Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Waveform 1	1	22.516924272	22.677193085	1910.582	2249.893	LAGCHIMU_20190726_230000_5min_cut.wav	22.5169	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190726_230000_5min_cut.wav
1	Spectrogram 1	1	22.516924272	22.677193085	1910.582	2249.893	LAGCHIMU_20190726_230000_5min_cut.wav	22.5169	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190726_230000_5min_cut.wav
1	Selection Spectrum 1	1	22.516924272	22.677193085	1910.582	2249.893	LAGCHIMU_20190726_230000_5min_cut.wav	22.5169	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190726_230000_5min_cut.wav
2	Waveform 1	1	25.448942686	25.583852034	2163.424	2323.001	LAGCHIMU_20190726_230000_5min_cut.wav	25.4489	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190726_230000_5min_cut.wav
2	Spectrogram 1	1	25.448942686	25.583852034	2163.424	2323.001	LAGCHIMU_20190726_230000_5min_cut.wav	25.4489	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190726_230000_5min_cut.wav
2	Selection Spectrum 1	1	25.448942686	25.583852034	2163.424	2323.001	LAGCHIMU_20190726_230000_5min_cut.wav	25.4489	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190726_230000_5min_cut.wav
3	Waveform 1	1	32.217742848	32.307808337	2155.830	2369.957	LAGCHIMU_20190726_230000_5min_cut.wav	32.2177	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190726_230000_5min_cut.wav
3	Spectrogram 1	1	32.217742848	32.307808337	2155.830	2369.957	LAGCHIMU_20190726_230000_5min_cut.wav	32.2177	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190726_230000_5min_cut.wav
3	Selection Spectrum 1	1	32.217742848	32.307808337	2155.830	2369.957	LAGCHIMU_20190726_230000_5min_cut.wav	32.2177	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190726_230000_5min_cut.wav
4	Waveform 1	1	36.182758297	36.419824552	2069.020	2343.857	LAGCHIMU_20190726_230000_5min_cut.wav	36.1828	/Volumes/CHIRINO/Proyecto Lemur/INV_2021/5_min_cut_data/converted_sound_files/LAGCHIMU_20190726_230000_5min_cut.wav
